mcg,gvh,alm,mit,erl,pox,vac,nuc
0.5130769230769231,0.4938461538461538,0.5092307692307692,0.2576923076923077,0.5,0.7284615384615385,0.5092307692307693,0.24000000000000002
0.42,0.42,0.42,0.2,0.5,0.0,0.49,0.22
0.5215523758171855,0.46364858192436914,0.5336058551364983,0.19411054350140422,0.5,8.136974739964111e-135,0.3657342935896404,0.22000000015726637
0.44,0.53,0.52,0.23,0.5,0.83,0.51,0.22
0.6015384615384616,0.5853846153846154,0.49692307692307697,0.25846153846153846,1.0,0.0,0.5307692307692308,0.28384615384615386
0.42,0.5,0.53,0.22,0.5,0.83,0.5,0.22
0.51,0.48,0.51,0.26,0.5,6.556276959292611e-115,0.51,0.27
0.4992120385092719,0.4993086863615042,0.5000407152670983,0.26151650492467693,0.5,0.0,0.49975776329917254,0.27673525828566187
0.54,0.55,0.42,0.22,0.5,1.7205638608609062e-182,0.48,0.22
0.46,0.47,0.44,0.18,1.0,0.0,0.46,0.22
