mcg,gvh,alm,mit,erl,pox,vac,nuc
0.5035874822027993,0.4895898182505585,0.5063421277552,0.25884014377714915,0.5,0.7404998470084471,0.5096772355636373,0.2524579090705682
0.484041592233435,0.5079250320662912,0.5055440822549218,0.18131078286830038,0.5894578994645068,0.6335280246268596,0.514320475302758,0.29158565305410483
0.4992233674816171,0.4992233673721592,0.49998625452494566,0.26134707771473153,0.5,2.5062224871372968e-226,0.4995463916758954,0.27657044692373495
0.39469311001251367,0.5230780752433413,0.5849659661097102,0.19650351062024757,0.5,0.5441685019028071,0.4372578045274663,0.2218439939609149
0.5050814389705923,0.49522047322969875,0.5097981496852777,0.25692901869143786,0.5,0.7408404296363849,0.5095062405329601,0.23828556527900685
0.5216174285833136,0.49813965860747755,0.49312248954101334,0.2867713433271293,0.5,0.7341467012362128,0.5104537884602364,0.2681629550602664
0.4469107174535823,0.522673328556916,0.539673642022202,0.20566419194774022,0.5,0.7337623056568988,0.4892529552618906,0.22213058727427518
0.7525326348989644,0.76572759569424,0.5031977095398265,0.3485371210681359,1.0,4.958889875850892e-127,0.5402965738393619,0.2351714174252353
0.5914280995532619,0.5771423246541224,0.49285712293692047,0.25285688995971745,1.0,4.030116264459613e-123,0.5257142455317508,0.27928583771843796
0.44042445457800694,0.5265745380118396,0.5207824369455343,0.2278806068925993,0.5,0.8286235788402392,0.5094846032637129,0.22027838434707558
