mcg,gvh,alm,mit,erl,pox,vac,nuc
0.47484116483032884,0.4782961888491512,0.5080511542255133,0.25208675413416043,0.5,3.1548194503848814e-231,0.49813278294732805,0.28155311744425043
0.5914285714285715,0.5771428571428572,0.4928571428571429,0.25285714285714284,1.0,0.0,0.5257142857142857,0.2792857142857143
0.59,0.6100000000000106,0.5099999999999879,0.6200000000000123,0.5,6.066225293231969e-208,0.5100000000000139,0.3799999999999792
0.4918345954045966,0.5618732514035524,0.519908184286474,0.6776784109160817,0.5,1.3532481719696537e-71,0.5032499390574213,0.22197586873303723
0.47499664320538815,0.44498867300021777,0.36498753894069136,0.3050114293493044,0.5,1.200250226612602e-128,0.535003918604266,0.2200000000140133
0.7495622098275035,0.7043206334926844,0.4197670017085755,0.300561072115018,0.5,1.1106755176422402e-128,0.5126042285683564,0.23208803413512724
0.6400000332278191,0.6199999675010739,0.28999973540478813,0.28000048102318686,0.5,7.786071343808799e-129,0.5100004160135784,0.22000000313126886
0.8,0.88,0.36,0.39,0.5,9.236383454922276e-184,0.56,0.33
0.59,0.61,0.34,0.22,0.5,4.1103634888045085e-138,0.51,0.22
0.5020000000000001,0.4966666666666667,0.5113333333333333,0.2533333333333333,0.5,0.7420000000000001,0.5086666666666667,0.2373333333333333
