mcg,gvh,alm,mit,erl,pox,vac,nuc
0.4249180327868853,0.4362295081967213,0.5095081967213115,0.26622950819672137,0.5,0.0,0.5113114754098361,0.6483606557377048
0.463,0.46861538461538466,0.5146923076923078,0.2155384615384615,0.5,0.0,0.49915384615384617,0.41938461538461536
0.7488484848484849,0.699030303030303,0.4196969696969697,0.2904242424242424,0.5,0.0,0.509090909090909,0.2475757575757576
0.39828660436137076,0.400404984423676,0.5516822429906543,0.19809968847352025,0.5,0.0,0.5074143302180685,0.25
0.5133333333333334,0.5213432835820895,0.519004975124378,0.5092039800995024,0.5,0.0,0.5043283582089553,0.2469651741293532
0.5413230769230769,0.5375692307692307,0.5154153846153845,0.19286153846153845,0.5,0.0,0.5160923076923076,0.23953846153846153
0.5020000000000001,0.4966666666666667,0.5113333333333333,0.2533333333333333,0.5,0.7420000000000001,0.5086666666666667,0.2373333333333333
0.47208333333333324,0.4388541666666667,0.5794791666666667,0.28729166666666667,0.5,0.0,0.36562500000000003,0.21270833333333336
0.5914285714285715,0.5771428571428572,0.4928571428571429,0.25285714285714284,1.0,0.0,0.5257142857142857,0.2792857142857143
0.41294871794871796,0.47012820512820513,0.35698717948717945,0.20435897435897438,0.5,0.0,0.5107692307692309,0.25211538461538463
