mcg,gvh,alm,mit,erl,pox,vac,nuc
0.49925722145804674,0.4992778541953233,0.4999724896836314,0.2613892709766163,0.5,0.0,0.4995460797799175,0.2765887207702889
0.56,0.57,0.63,0.39,1.0,3.2130421723606506e-107,0.59,0.4
0.6590596814642892,0.6430364960556725,0.47600065497773814,0.27097919952302174,1.0,0.0,0.5170033142210082,0.23600188573871736
0.33000000000000806,0.21000000000001273,0.5299999999999963,0.1500000000000024,1.0,4.487473174223359e-225,0.5199999999999974,0.49999999999998546
0.3700000000009628,0.5299999999990677,0.5999999999996602,0.19000000000009823,0.5,0.5,0.4200000000005149,0.22000000000004188
0.5114285714286296,0.49428571428627743,0.5049999999997162,0.25785714285743616,0.5,0.7592857142872859,0.5150000000001433,0.2385714285714999
0.35015717331812996,0.460089755557337,0.489980187498018,0.1502746111241857,1.0,2.4096487048971484e-288,0.549938865581613,0.3498317855321303
0.45,0.41,0.49,0.14,1.0,4.848341987274119e-169,0.53,0.3
0.6136480836011295,0.6104735560899447,0.43126135670812005,0.24854528114876362,0.5,3.663800222511406e-114,0.5089230247794431,0.2554248226891252
0.45,0.42,0.52,0.2,0.5,5.823277009804401e-187,0.5,0.25
