mcg,gvh,alm,mit,erl,pox,vac,nuc
0.56,0.57,0.63,0.39,1.0,9.683959669987434e-195,0.59,0.4
0.5114285714285715,0.4942857142857143,0.505,0.25785714285714284,0.5,0.7592857142857143,0.515,0.23857142857142857
0.4992493112947658,0.49930440771349865,0.49997933884297524,0.26141184573002757,0.5,0.0,0.4995179063360882,0.2763154269972452
0.45,0.42,0.52,0.2,0.5,3.1862434632197656e-236,0.5,0.25
0.5,0.48,0.48,0.23,0.5,2.739178159725744e-221,0.53,0.68
0.37,0.53,0.6,0.19,0.5,0.5,0.42,0.22
0.51,0.48,0.51,0.26,0.5,1.156e-321,0.51,0.27
0.52,0.55,0.39,0.09,1.0,6.615567419072427e-205,0.55,0.25
0.85,0.56,0.33,0.38,1.0,1.6801503987338265e-221,0.55,0.25
0.5772727272727273,0.5818181818181818,0.5045454545454545,0.24363636363636362,1.0,5.45866302139131e-288,0.5154545454545455,0.2736363636363636
