mcg,gvh,alm,mit,erl,pox,vac,nuc
0.5005742989986716,0.5009869895100767,0.49913791417741793,0.2639292580882234,0.5,0.00531717263332013,0.4996695657958016,0.2788401813794339
0.5914286395957032,0.5771429558702091,0.49285713069365783,0.2528571430839976,1.0,3.261132112937101e-178,0.5257142866097055,0.279285660121993
0.4832550621395125,0.5017394023118666,0.518219750304022,0.2088400241298628,0.5,0.8299999986082418,0.5228709992889727,0.22000114505997198
0.48873149655759945,0.47558199944637086,0.5214039704024728,0.25127488743130283,0.5000001618956771,5.7091665038519434e-108,0.4831208525530891,0.246428331892287
0.5064748523256554,0.4968472839977435,0.5194668003547279,0.29739753938241886,0.5000000008724377,1.615128553181957e-109,0.480673433330597,0.239906308136137
0.5494372413174665,0.5447687720655034,0.4892633450264316,0.28418438649963,0.5,0.000357228824425056,0.48902544924449765,0.2405982770639328
0.4534309689410482,0.4428319178098042,0.5156511441940272,0.2173317399921161,0.5000000760726676,1.4305078780803018e-118,0.5007935640851017,0.26991376244537474
0.48558967372745293,0.47742246304831826,0.5105951643121501,0.23520096981946806,0.5,6.515529198721384e-09,0.4987548598435094,0.2516140323691666
0.5244742518676301,0.5263199509313526,0.49061765247698597,0.2759039143782545,0.5,0.001894149743464051,0.5018173903238987,0.2376673169294015
0.456763447735425,0.44818359780347083,0.5160248478877089,0.2305582377311717,0.5,1.2235985421106523e-38,0.49966685432716706,0.2740600807788516
