mcg,gvh,alm,mit,erl,pox,vac,nuc
0.4352072515033649,0.5125438145635699,0.5221074623253386,0.22471530276916235,0.5,0.8299999999849406,0.5071594002782197,0.22000000004748554
0.528145772229231,0.4133918925056072,0.4978292200835991,0.23797253910456395,1.0,2.167253019526238e-102,0.4700272185091334,0.22032569126866633
0.520384407911092,0.5114426856365196,0.4876013370570512,0.2520881764829662,0.5,0.338037141549911,0.5094925921221689,0.23401224740599036
0.48137111458406057,0.47997694974467403,0.4970021943235951,0.21579308467461492,0.5000000000102041,4.570403279992739e-163,0.5131724517376685,0.2720244015985379
0.44999721771848533,0.41000110669324774,0.4900001043376459,0.14000079545082597,1.0,1.4394971855242436e-144,0.5300003895624609,0.3000023181805374
0.5156936427175446,0.4992829649925827,0.5064330832028394,0.2914657603046338,0.5,0.6665701240715771,0.5130913375421512,0.2239845050833356
0.525362934262517,0.4959117530549388,0.4986818412526484,0.27435277607916453,0.5,0.7037954924595821,0.5141855659608219,0.25796246278583157
0.43969534184773296,0.4670143626121058,0.48627650241257303,0.2054356003745123,0.5,3.7170542816649425e-25,0.5178969181339979,0.6045324830082609
0.49713275010962144,0.4970827952618535,0.5031232484477443,0.2646514304721139,0.5,1.7883060430209065e-180,0.49791449239858193,0.28376304878744457
0.6027020078889954,0.5904459620281626,0.4930860129903599,0.2617290430632594,1.0,3.2424035202823013e-174,0.525440092800999,0.27764462099627046
