nuc,vac,pox,erl,gvh,mcg
0.49938130956568044,0.5006456317806375,0.49361568881466594,0.26338673563612686,0.5009224244698423,0.2772890169587197
0.4991450215422029,0.4983840267931332,0.49850668638761325,0.2606728878126498,0.5011937069703798,0.2814667123945225
0.49409416167274056,0.49401680546885957,0.5013423154040092,0.2576712273041852,0.49715793261672725,0.2731983765775124
0.49632816415845793,0.4993075535063716,0.4984604848574334,0.2616606949409031,0.4978235508644297,0.2760801509012625
0.5038265252343008,0.5030980247545794,0.5023586352894798,0.2603304724537058,0.5018219135300124,0.27646711758023523
0.5073818478989294,0.5006495532665591,0.5032108867656389,0.25966404424132905,0.4997087274826382,0.27868779548937767
0.4994886295241488,0.4987477713060069,0.49604990824925377,0.2601687885458852,0.5016362722590492,0.2772062897676321
0.49595269764766226,0.4979091816935279,0.5041996214166861,0.2621349773709771,0.4992401821629194,0.27610199718384754
0.5041027561015557,0.503890762844086,0.500372305859356,0.2661911191276149,0.49984009948560565,0.2773986378113574
0.49887091090863117,0.49917032743262174,0.4974382579570637,0.2550300984955693,0.5008083527696842,0.27105215836038526
