nuc,vac,pox,erl,gvh,mcg
0.5034548089571181,0.49919885977097656,0.4988398239258597,0.26016013543844263,0.4996203352735168,0.27728893154482753
0.49862016188112473,0.4993273318198588,0.49977416119731155,0.25890039219136085,0.5007107817094508,0.2746274907098367
0.49624969669496455,0.4996879321007483,0.4985318377411218,0.2608311071850766,0.5007444006845738,0.2761263612328935
0.5037291412535349,0.5043426704712712,0.49844374480210435,0.26693583962718087,0.498468390198438,0.2777385476986684
0.502262585706945,0.49773891723160857,0.5011740205155409,0.2621915680458957,0.4988552070353713,0.2776796765220222
0.49922463400751915,0.5013259106525562,0.5019703144072718,0.26236256685679643,0.5002136981642169,0.2758677330772287
0.49768956649654045,0.49789873017707154,0.5003093677318288,0.25963172863898015,0.5017809298993346,0.2766029656101782
0.5023138092600544,0.5028192926038747,0.5002093331368457,0.2567290810168187,0.5002983990901325,0.2744455491543497
0.498841327130926,0.4995626729141102,0.5009087256038754,0.26807923546508033,0.5006309660536818,0.27411676732065837
0.49939870432924394,0.49766389783069187,0.5001275726245986,0.2589508000514665,0.4980067548526789,0.277684442900514
