nuc,vac,pox,erl,gvh,mcg
0.49843266676180487,0.4994050178132428,0.49783814820143485,0.2647225633566123,0.5003421423146983,0.2791827413560702
0.4951048960252906,0.49603074043406314,0.5014616671864005,0.262790239570052,0.4978482144258647,0.2785868800918575
0.5041039531857999,0.5014011621192306,0.49941965351441275,0.25960356848713684,0.5006605449241716,0.27201481441339787
0.5040073469797675,0.5024184741816391,0.49682148908207074,0.2541928658757456,0.4992976166553464,0.27874814440657053
0.500821288994156,0.5011680033907501,0.49881170388824825,0.26339295280202724,0.49838249050055566,0.27549239120494234
0.5028508381853507,0.5037200002900989,0.4993051247544824,0.2624490917228963,0.5011427870045163,0.27490314710562513
0.4990653083403603,0.4978788088146618,0.5031572097109602,0.2597641618425005,0.49896609481344134,0.27722327626389054
0.49986129070069746,0.4962794535278758,0.5010551652279258,0.26544554273922255,0.4994512912265739,0.2734796073686168
0.5011163654979287,0.49995145283893755,0.49952551666852546,0.25952475866011204,0.5014019306409424,0.2784429432795145
0.4995462604245559,0.503441238419696,0.501574591115532,0.25981521487518067,0.500891482651897,0.2764865431294294
