nuc,vac,pox,erl,gvh,mcg
0.503033389762603,0.5029243338149002,0.49788632565092544,0.2616104537974872,0.4989571737649206,0.2797632763377954
0.4935126109063807,0.5007181085865742,0.5003607204392804,0.2685897686542223,0.5010083958127438,0.2785413575308349
0.5034948911061854,0.5039576421162195,0.4995333745977617,0.2622870206368501,0.5012038618210806,0.2734455744174368
0.499623872979004,0.49749328949230504,0.5017030907504039,0.26117044146003643,0.5010789539218525,0.2772114277176498
0.5046765187729678,0.49770571910427475,0.4961375845411927,0.2605601051289437,0.5007974107154299,0.2731743245997602
0.4993073543750447,0.49675771568940474,0.5040605421493546,0.25768162724952764,0.49722302997637996,0.2741266281848052
0.49940818909977275,0.5053427881537266,0.5008505691326678,0.26356909484428587,0.49963439751370836,0.27467877573383703
0.49126474720424673,0.4948521758375132,0.49995615406331506,0.2577660407184756,0.5010989108130812,0.2781854049962303
0.5020816066672965,0.49700093149444585,0.5006468051753151,0.26286332609165164,0.5000550689729544,0.27521841310385353
0.5022701356241032,0.4998591174406417,0.49809819388567356,0.2650266614546465,0.49907684172520606,0.2781106282170357
