nuc,vac,pox,erl,gvh,mcg
0.49898953118053585,0.5018712650545489,0.5034391710148775,0.26401929417347464,0.49958836627862185,0.2764556816349395
0.5040035447004898,0.5014627512720402,0.49937045300410826,0.25958691613382456,0.5005794332330075,0.27661472629998357
0.5072123962657621,0.5069699917989272,0.5002770700849813,0.26032884058203576,0.5014965306194409,0.27604075789766974
0.49848204097959786,0.49648372809192176,0.4986028905498801,0.2597908057832722,0.4997793729073237,0.2736600900112596
0.4990030115653949,0.4990806735026785,0.49792055223032083,0.2585993622254609,0.5007027057125596,0.27560230249488926
0.4999415708247833,0.5024159387390863,0.49672713859495077,0.2627186103423812,0.49826336660652604,0.2749026706274917
0.5013638857691736,0.4964229917818967,0.499528381246785,0.2629272388069616,0.5000413153499809,0.2781763734484539
0.501424487045222,0.502895574862058,0.5026115755288952,0.2596824365871738,0.49888817867927443,0.2790563496681419
0.4993006135076114,0.501342856237683,0.500557030086856,0.2638703927103054,0.5017405089773901,0.27866760368489474
0.4977225525049853,0.49533399566177005,0.5013218367841993,0.2579310919920714,0.5016009206046327,0.27560984670007677
