nuc,vac,pox,erl,gvh,mcg
0.4999092621701473,0.49959864901550166,0.5008199771201615,0.26068750214208697,0.4996831377249737,0.27586115050650517
0.4988179800234808,0.499234510306398,0.5014307286537888,0.25953962745971126,0.500718444348212,0.2740136519053238
0.5042562378189108,0.5019026263195349,0.5003067440055825,0.26358199255068404,0.497893212800362,0.27777551742868956
0.5029633737684571,0.5032718400299481,0.5021161216400485,0.2601841349567447,0.5008160393811156,0.27607716382900777
0.5028889497787253,0.5009663193109976,0.4983151793920222,0.2620229931081841,0.49930005579732256,0.2730284803640181
0.5036201785312728,0.5011119678539232,0.4991156882613872,0.26007802310483397,0.5007709113994748,0.2751952819429744
0.49384902356918753,0.4975311062788348,0.49959622434884143,0.26138494223842024,0.5000067361338779,0.2775401586427987
0.4992701893635557,0.4994284260587518,0.4994011567190466,0.26007798837907997,0.4990377647069613,0.2794418885854661
0.499725954021278,0.49833408755948416,0.5004513981134221,0.2638773212472798,0.4987327581336656,0.27556252679040044
0.49540114603294333,0.49752101531587983,0.4987446392022267,0.2601653442332219,0.5019480926968861,0.27767878423348763
