nuc,vac,pox,erl,gvh,mcg
0.5007294771937424,0.5012405979013396,0.4969136403450051,0.26048699309108697,0.5001573758667887,0.2690619547604203
0.4981756165908273,0.5032898001942719,0.4999183229659181,0.2639641442157581,0.4979106375240284,0.2768701643529901
0.5027585878725027,0.5005259135867103,0.5008423211659253,0.2640720247927077,0.4995136380350417,0.27841710155059635
0.5038680203962932,0.4978948116531689,0.4999807270502164,0.26384706167801514,0.5001547274120762,0.2769963346833013
0.5017628340001922,0.4994840531576771,0.5004531652227825,0.25981246641553585,0.4995978643576367,0.27783785291604113
0.49870344589443344,0.4964215381314316,0.501078716046756,0.2614900135924182,0.5010215552350379,0.2766415211610987
0.49878653702182413,0.4997060179218842,0.49840094237156785,0.26095002491889024,0.49774902263942805,0.277000767190996
0.499756464327876,0.5008020634841371,0.5014463076803026,0.2606645622393242,0.5003561881088414,0.276102449274968
0.501363507661309,0.5002945896315592,0.499284857208461,0.256932922146237,0.499722245086082,0.2753163715940466
0.4984603262768797,0.5017798760507278,0.5011291913050152,0.2629273133109292,0.5030903820378244,0.2794240241849788
