nuc,vac,pox,erl,gvh,mcg
0.5019409721680039,0.4982329754660745,0.5009151492279371,0.2620205588566428,0.4994946483422379,0.2767415483989204
0.4943467420864373,0.4966892865355852,0.49767390964941727,0.2613815999476488,0.5009659257890445,0.27635657969343574
0.4966642227607003,0.5006941322857454,0.5011790353140959,0.26008488652177036,0.4989295636729457,0.27521477777833664
0.50363808993515,0.5038480050566022,0.49870628693412594,0.26064570392957953,0.49851009310721434,0.27229101661198807
0.5023130647153851,0.5033926163223654,0.5006462788216616,0.2632563357694093,0.501331978495227,0.2763656128050533
0.50241273280486,0.5006005069218893,0.49789671010454556,0.2629927469305146,0.5006115847553003,0.2784815198495173
0.5018470361426718,0.5018533012830722,0.4998596666061875,0.26752005249493527,0.49902138442630967,0.28016491979179836
0.4964447665881602,0.5003738829256485,0.4986419610191943,0.2538819951948906,0.4980906036061764,0.2773012385455252
0.5041469517314532,0.4990631499751056,0.5022035454722904,0.2599760302087881,0.501806571690716,0.2758113469165319
0.5009691164731168,0.49812457752749956,0.5029888234616652,0.2616258447723352,0.4983556669127669,0.2742309608294041
