nuc,vac,pox,erl,gvh,mcg
0.5057978636632332,0.503990849970545,0.502236277295416,0.26415872975036936,0.4996749345924736,0.276467440038903
0.5001498504586207,0.5003157718025636,0.5038077114502112,0.2653382041964477,0.4989617386705024,0.2768942523155912
0.49667268768006373,0.4995231544693946,0.5007177913462668,0.26340703886277517,0.5003151042467939,0.276900848582468
0.494836070223738,0.499574349678331,0.49865338499056977,0.2628361881438452,0.5017214828976991,0.2773529082148121
0.49821976750058694,0.502346600994365,0.4983710690986002,0.2629717839122105,0.5009802913304231,0.2772073734031343
0.5018730157411521,0.5035322106032608,0.49925121488501406,0.26072242925326716,0.4994514741814774,0.27497927889415086
0.5005704072289051,0.4938302135970558,0.5018255555571091,0.2601483810004342,0.49841362761014457,0.27762917401822984
0.5066932168247812,0.5003680623003478,0.49811604601927073,0.26302112210338413,0.4983410612347409,0.2732769925029571
0.4952880683825088,0.4979508444597134,0.4981439427263983,0.25712372439353287,0.5002678443830514,0.27841126517538667
0.5009064862573136,0.4971342731695251,0.5002410831019797,0.25670013695790234,0.5005711062209293,0.27081595576495215
