nuc,vac,pox,erl,gvh,mcg
0.4998524790239143,0.49991907468804414,0.4972893306198671,0.2627868828418361,0.4997924870273023,0.27606099049156585
0.49854842516811465,0.498492649369701,0.5011103261881336,0.26201714224258754,0.5004273104375774,0.2796216127731853
0.4974617350583616,0.49790178800415025,0.5026009631059382,0.25994193721512493,0.4995027970558991,0.277664626380654
0.4996949438945303,0.4995525938776501,0.5008690144628247,0.25541404591125805,0.49935905658080143,0.2788461574747153
0.5031092573850019,0.5042650703440849,0.500187790766549,0.26119658372704835,0.5009641438092499,0.2731829310599225
0.4967637924745513,0.49759687204807035,0.5027430221161946,0.2635622224804721,0.500238428067509,0.2740415521265462
0.5007492910700467,0.49875195734033123,0.5000280877771957,0.2607461616657904,0.5010686028505703,0.2769690075385318
0.49871517420756706,0.4997201425660161,0.49967586268319464,0.2629348822431744,0.500603176592313,0.27457108617053955
0.5064722447975675,0.5033898845366918,0.4948782580098809,0.2612080554940563,0.49983004701552897,0.2781967056974027
0.50069746308521,0.5001188118671962,0.49985325891249294,0.2637578891354767,0.4974072053668491,0.2740127439628774
