nuc,vac,pox,erl,gvh,mcg
0.49506943785392105,0.49298762381432115,0.5007127060042055,0.26093013783410696,0.4992941731487098,0.2771173469598255
0.5016984554407357,0.5040753850399102,0.49894098330627173,0.26352525379996417,0.49767335438035143,0.27495407668569044
0.5029708774930542,0.502362216566588,0.49854659758575276,0.2634060336080955,0.4999268262406866,0.2775615652991905
0.5028641103947106,0.49996487994116917,0.501071820584686,0.26160792338811556,0.4992304834435124,0.2739421029267333
0.5025813668811444,0.49999288315892954,0.5008232625939943,0.2552376908398835,0.49869377725804975,0.28002551637616246
0.49395527038490833,0.49796820056039043,0.5003773257419678,0.2558582110964259,0.5001378234551463,0.2778496021465513
0.4928255463489515,0.4987519674241266,0.5021257028645195,0.2586198518087648,0.5007535166727225,0.2735214617813963
0.5085748640241332,0.5024987301210763,0.4996603431637499,0.26180031437811824,0.5010235599480565,0.2761209354384192
0.501349526645422,0.49986417977973896,0.4996204407439101,0.2677553621784047,0.5006448408609832,0.2768513962485936
0.5013730055712459,0.5013984800429968,0.49852488783334226,0.26396471590495163,0.5006940440449541,0.2758717107920287
