nuc,vac,pox,erl,gvh,mcg
0.49536149674704233,0.4962013962487566,0.5054238899812814,0.26366491050037383,0.5002987661512389,0.27453766522391215
0.5004337092718864,0.4998177684526737,0.5012931428043558,0.2583170210842138,0.4989191494304553,0.2785558014625437
0.49968726576716127,0.4979418552412585,0.49833786600004976,0.25777195146162146,0.4995701983324665,0.27673275101328415
0.49772483692209774,0.499040358005622,0.5002659306970574,0.261168793157889,0.4990586578092313,0.2707331299923421
0.5032916228807328,0.4976793510923536,0.5020187649235041,0.2651545381710611,0.49952530877607587,0.277901562360171
0.5015103535809692,0.5026751492972954,0.49704580494799633,0.2613718677981264,0.5021876100504064,0.2752801684647359
0.5038449539693446,0.5039109581828294,0.4986961869179795,0.2577954379073805,0.5011370932107188,0.27379176267815014
0.5025741667836041,0.503795998606876,0.5003693061982919,0.2635143943915919,0.4983688678809177,0.2755280039947121
0.49803946568423935,0.5005304038853423,0.5000688935166633,0.2608734803163115,0.49990461424363875,0.2812025677058489
0.4993706718661067,0.49969146645376683,0.4984035990527957,0.26100823586818217,0.5010205382309051,0.27488710839851993
