mcg,gvh,alm,mit,erl,pox,vac,nuc
6.392806177037549e-12,5.639909735400996e-12,3.9354066291872456e-11,1.004428958652155e-11,1.3926307866932284e-06,1.3643643687137607e+70,1.305902912225731e-10,2.8278099611558634e-11
1.998535684029216e-09,3.202030990262948e-09,7.993631652070352e-09,2.3015665742389236e-09,9.972895266108536e+57,1.0945913408638076e-08,8.148108027386947e-08,9.549152825279615e-10
3.912159880912494e-10,4.0086006408889403e-10,5.329368132058992e-09,1.616390284864083e-09,4.401780333146174e+26,3.830226859606464e+26,8.13736146588447e-09,5.395506126791422e-10
8.616333101587281e-21,7.0783278662849e-21,3.752890413508492e-20,6.79153374513994e-21,9.291157216109813e+58,8.084756718814321e+58,1.0257323749662732e-19,8.34915013704691e-20
1.611133315778326e-08,3.125942846186484e-08,2.9697638803523914e-07,7.199483366419103e-08,6.999871693538803e+45,1.0703934280225112e-06,8.186783124538186e-07,1.5139705795977886e-05
2.670682233421973e-10,2.6351939884964706e-10,7.603301255011884e-10,2.0749855895574326e-10,2.512594770331379e+65,8.790423066725163e-11,2.021190510687863e-09,2.0174762409597435e-09
2.7479821972891675e-11,3.9812577604009665e-11,1.3680856133250456e-10,3.911425753110659e-11,5.898218958035077e+69,7.619954389435031e-11,1.008295301932287e-09,3.7692627799838405e-10
1.4214782738191437e-10,1.0929749262893836e-10,6.788828689332574e-10,1.757184490971326e-10,0.00011589541751936618,9.525731092018255e+60,1.9725076496271e-09,2.477730607032006e-10
5.466057130679389e-10,7.371723083206592e-10,2.953615012910984e-09,8.823216489688267e-10,1.7228615088088994e+61,1.7952506638941062e-09,1.9632140485675465e-08,1.568313500521158e-09
2.3602645326297247e-16,2.91465096333243e-16,5.829044304476313e-16,2.3412282915286967e-16,8.601480781757944e+28,2.453244224003248e+63,1.309043114017508e-15,3.856059145912214e-16
