mcg,gvh,alm,mit,erl,pox,vac,nuc
1.926770882209231e-13,2.560175017843459e-13,1.451052545897724e-12,4.00802207987155e-13,1.0056469225474597e+84,1.046566588104141e-12,8.371589746059167e-12,3.956094828686743e-12
0.21116589431055724,0.2863176434856674,0.4725195207270703,0.11381761076279831,22243.65671917483,0.058162689462017005,1.0289299652218302,0.2310268272582347
6.826959226228148e-12,8.449020937620364e-12,1.6760600064043773e-11,6.716684746998898e-12,1.1787237075302322e+19,2.9652682611942306e+46,3.7732572302290047e-11,1.1676948263746192e-11
1.804405897631837e-07,2.4283095925926397e-07,4.658102274172852e-07,1.387418344096063e-07,1.1600393514196524e+46,6.555494304205065e-08,9.248137454833902e-07,5.021261186854733e-07
1.300680472575537e-14,1.6794456368062224e-14,3.4212643555046986e-14,1.2549245106004452e-14,2.534261404468528e+63,1.2229926806067146e+18,7.832253273392538e-14,4.3923526849427e-14
5.963526628683101e-17,5.907797779018633e-17,3.192190453584798e-16,7.227119223771663e-17,1.1621957463540852e+35,7.611176382136678e+59,8.011060336504265e-16,1.7361855268248812e-16
2.9724116979385023e-09,2.635758049871268e-09,1.8201120583048893e-08,4.64968864493435e-09,2.4345722969407118e-08,7.787743826321134e+55,5.9401765529333394e-08,1.3391518051937061e-08
1.4402458724296847e-07,1.2740307474830432e-07,8.353997918906672e-07,2.3291174084822874e-07,6.961193525750944e-07,2.5914804079964702e+44,2.904328617617064e-06,5.345893659835727e-07
1.589577845285346e-17,1.882030018552651e-17,3.73843945825691e-17,1.5508064745182112e-17,1.9464411538880268e+64,3.189012783942692e+35,7.873355820607809e-17,1.1797399264878056e-17
4.771795297260921e-09,6.961724385553361e-09,1.4647632274507773e-08,5.3462083874637194e-09,5.071901395022418e+31,2363749142900543.0,3.721656291868474e-08,8.615482607903628e-08
