mcg,gvh,alm,mit,erl,pox,vac,nuc
8.43581837746024e-13,6.77376628172858e-13,6.4670669177374355e-12,1.8880699933930864e-12,1.6681229284384316e-06,9.979298298027165e+74,2.934395402193044e-11,2.9340697667103947e-12
2.3366290255868256e-07,2.07091486521511e-07,1.4592230440170244e-06,3.5954515945335763e-07,1.696753701752353e-05,4.471311846250535e+41,4.699957238046337e-06,1.1046512528187014e-06
2.9116090570740037e-10,3.60532050503611e-10,7.518581817652641e-10,2.661615473059311e-10,1.7281773225729278e+65,2.684041726537533e-10,1.693172000680488e-09,6.061263631385671e-10
6.748754325715203e-15,8.885561553985825e-15,1.7528337600101875e-14,8.755445745270006e-15,3.1842631614540247e+19,3.1080532946860636e+63,4.166637121965868e-14,2.635053410348527e-14
1.4952044411000432e-12,1.3245979987765882e-12,9.653943976479393e-12,2.483691450688095e-12,6.581680084981247e-06,1.6864912438467908e+73,3.209843705463201e-11,5.910281480476659e-12
7.566404056110937e-10,9.237861156488412e-10,1.7458910821484007e-09,8.168658143522538e-10,157.02392825822602,1.73969007333144e+51,3.904625216756428e-09,9.40489809070804e-10
9.040426139930184e-16,1.0893356780943931e-15,2.1205533144926077e-15,1.0110440796308449e-15,1.8705368412621804e+19,7.699357075896586e+69,4.707281244126759e-15,6.986170955531412e-16
2.7950090729895133e-11,2.48347926348657e-11,1.6695485062157169e-10,4.58283803293582e-11,0.000126742773838085,1.972570835443247e+64,5.971849059850063e-10,1.2611247594436267e-10
9.187903957111237e-13,8.311207338559332e-13,4.119825705427547e-12,1.2194305349272767e-12,7.47194143413894e-10,1.170861086430357e+79,1.3705429387268178e-11,2.1739625064523323e-12
8.785462791015102e-09,7.651608198487033e-09,5.610308713217146e-08,1.3570052989822507e-08,0.283309448405468,8.914896549244114e+45,1.7941490023998818e-07,4.311997050462266e-08
