mcg,gvh,alm,mit,erl,pox,vac,nuc
1.0939810890845146e-06,8.098588879602616e-07,6.810851155032282e-06,1.4764488385538298e-06,836526232595.7821,8.120857052829144e+20,2.1912837760638262e-05,7.540167385561066e-06
2.9252874866254313e-10,3.6170049932090385e-10,7.152812777278049e-10,2.843893314071091e-10,3.500659596337151e+16,1.9172510754832756e+39,1.6035537058994358e-09,4.316977632538001e-10
0.00018460987127064536,0.00013158379363681065,0.0008912572862660674,0.00020611156914213786,68973166.73818406,912410959525.3903,0.002933691617941923,0.0012138138681548464
0.0015190468829087795,0.0012439093723250816,0.016868777272415446,0.0028079053315417427,132323.92642793217,203019892.02510166,0.0430596329893233,0.009658878900401176
1.2285597741512521e-11,1.514339603137432e-11,2.990029595392899e-11,1.1410382539452683e-11,1.7707884472621635e+41,7.390625536289363e+22,6.596258320956168e-11,1.824984597658357e-11
1.3949391604145192e-09,1.7589660596523306e-09,3.529789456160261e-09,1.0184981513781327e-09,1.1385937173157129e+39,3671715931560.63,7.509337923998748e-09,3.6110934057269792e-09
2.182263137612317e-12,2.6992290138128974e-12,5.408513649322036e-12,2.2428839944951907e-12,1.1283580266046294e+80,2.707861033577851e-12,1.2396485153893666e-11,3.69484775387142e-12
6.65315624044816e-11,6.397043704220303e-11,3.274611737466401e-10,9.562007197785143e-11,3.4193957497943927e-11,1.1289680228325605e+69,8.082499010356506e-10,2.4049575259225256e-10
0.6708497045021545,0.6409138616584051,3.449726870995897,1.140503371962203,0.27564429811637925,0.11309649056818179,12.069373108025319,1.5711258067990121
0.00017792569890726778,0.00013896016257925663,0.0014072786530788838,0.0002831876881115301,34742821.525807895,516610213792.94543,0.004490794784193389,0.0012591145856854348
