mcg,gvh,alm,mit,erl,pox,vac,nuc
1.301158155694995e-09,2.0670681536826207e-09,2.5071440384765607e-09,7.240309504088321e-10,1.8087097762179873e+61,6.641857272650489e-10,4.235350850073006e-09,4.025602429383701e-09
7.211877986068158e-09,1.0054102038299453e-08,1.2702808459427414e-08,7.847381802577614e-09,1.0599894195983203e-08,3.318211760320894e+55,2.1990654155544648e-08,1.7887103965733008e-08
1.810070053868616e-08,2.6866234796775477e-08,9.213549133940322e-08,2.751220924169958e-08,1.0160391944932084e+51,1.9910358668991726e-08,6.316238698909254e-07,6.348882789723467e-08
3.223390112403599e-08,4.821227739377473e-08,9.469322031111546e-08,7.154145390994843e-08,2.151958888308519e+44,0.0014432994570648839,2.2775606540354255e-07,1.3427416670052848e-06
8.18720898874912e-17,7.44538175240714e-17,5.525106750868444e-16,1.2361381861348186e-16,93045962060.07262,3.3161754076421366e+82,1.570550538829708e-15,4.956584515275786e-16
1.1816351312273811e-07,1.3809043569074523e-07,4.918263254295451e-07,1.4133907384012367e-07,1.2882014762124518e+46,6.576142511733776e-08,1.6083757994054754e-06,6.47047934033989e-07
2.5715652471475724e-11,3.174284837025541e-11,6.345253351711816e-11,2.5477175559052453e-11,2.9290924716617466e+52,4346389747.044976,1.423895198397996e-10,4.1803874464089806e-11
2.1757989236110785e-07,2.9953375404437674e-07,5.792807129273816e-07,3.7164881596041234e-07,3.497909513755061e+22,289452182599314.1,1.281113950056911e-06,5.494655781902523e-06
9.319911044246886e-08,1.2137934920150777e-07,2.487503923119332e-07,1.2979817425071022e-07,3.956605488813098e-06,3.915223728969928e+45,6.320025726393442e-07,2.7964875537656843e-07
6.604625765162714e-20,1.8872466574543896e-20,3.945488089328928e-20,3.6432419448884255e-20,3.0605350355150065e+57,1.3681595988816576e+57,1.0209886471041106e-18,1.3055074079029138e-19
