mcg,gvh,alm,mit,erl,pox,vac,nuc
4.3227756475037645e-05,5.0476332007500115e-05,4.424678245619235e-05,1.783211325225133e-05,664406221.749578,2.2483313545882144e+16,0.00021174406785037732,0.0001836368129373225
2.8983343610834555e-09,1.3013917556372547e-10,4.402650988414194e-09,1.190178159767547e-08,1.364046989113289e+26,1.5704892316282523e+26,7.683338207662566e-09,3.073993770147693e-10
0.020671165058774824,0.026296002121730555,0.08261017466866039,0.022005193308456985,3706259674.9745874,0.006947835782160088,0.24756404492447878,0.15874996244134307
3.6148030024015887e-06,4.853512107550598e-06,1.1243997033380426e-05,3.4426093809384236e-06,8.328258975164773e+19,31265690491.41591,3.809443179694823e-05,1.4844549836391578e-05
1.9163895210833607e-09,1.6861464721598784e-09,1.2024803796905387e-08,3.9290751524655276e-09,47695120.40713322,2.6698747410747817e+41,5.972393352462127e-08,8.612700398580908e-09
1.1108291670092744e-20,9.79985554903155e-21,6.838541784481268e-20,1.745155688431223e-20,1.5701228368092112e+40,4.3965694941216534e+76,2.268940454671392e-19,4.914334322335121e-20
0.008390280517044525,0.009727246951903922,0.035020429598116035,0.010340679245027668,1420921112416.542,0.004567539364023849,0.11722968818101871,0.04447061801636132
0.02610294271089407,0.03454843008448099,0.07418007523918073,0.011161609499431737,96457137146.757,0.004512039555774174,0.39298172993078706,0.007830481942399993
1.2945384118722096e-05,1.6353359460737144e-05,2.5810222230813093e-05,1.5666854176232406e-05,5.68779102129349e+20,120691207.934007,2.597891859430301e-05,6.550345327788414e-06
2.484805404556324e-10,2.532112351898361e-10,1.5647857491449842e-09,5.877006536921571e-10,79285855757.48718,2.072758508548153e+43,9.661195835891733e-09,1.0885246772531365e-09
