mcg,gvh,alm,mit,erl,pox,vac,nuc
3.5111354244497005e-23,3.81684135741931e-23,1.9647921757240892e-22,3.3781471070765383e-23,1.4464484038907833e+66,9.722568671438196e+65,4.634099639742211e-22,1.7250583871162944e-22
4.2537641382072485e-12,5.706856697759336e-12,1.2617329668090925e-11,3.929977012788445e-12,1.4583549029767286e+78,2.0153653953854666e-12,6.109008040039104e-11,4.626839626181608e-12
2.259705811694568e-14,1.5200475732895106e-14,1.5981032450362407e-13,4.049870499000928e-14,1.382745597345281e+36,2.567612185563746e+43,4.178539798496388e-13,3.0321361069809133e-14
5.287703348406356e-10,6.350480945464251e-10,1.1542340099443747e-09,7.136313463301996e-10,10031581737.234346,1.9349109347080855e+44,2.4255199395508218e-09,7.679328946593101e-10
7.004257896263492e-09,6.183438503187404e-09,4.3082389582532255e-08,1.1007645363175499e-08,0.0024709273129927276,4.454376130498908e+48,1.430502879146851e-07,3.092274365122761e-08
1.5994598288539086e-08,1.790077091541876e-08,6.00800856945489e-08,1.7491104487134244e-08,3.2067947152628984e+52,8.139083709394331e-09,1.8361258262114928e-07,6.935184782134066e-08
0.03625790049332304,0.04080801967987865,0.10149527347117192,0.033755464060361305,84297125.09870872,0.01661389348052079,0.1578099984800724,0.892571931230669
1.7109588759505914e-11,3.3744672021466455e-11,2.1472376425809287e-10,5.778954129104072e-11,7.666669421041959e+67,2.721811017351341e-10,7.676780947135261e-10,8.713286711725191e-09
5.8919847259084846e-24,7.275896037997313e-24,1.4551270665142234e-23,5.844504798080568e-24,3.414475754203415e+69,2.554004294225296e+68,3.267656193797859e-23,9.625454641997483e-24
4.800841356924023e-19,3.6710241970795076e-19,2.438956054828512e-18,8.028327840538253e-19,9.320049982419446e+52,1.1778282577541331e+54,1.061841636456303e-17,2.4860299833693943e-18
