mcg,gvh,alm,mit,erl,pox,vac,nuc
4.054560108568666e-11,7.552487457523638e-11,8.489635345255868e-11,3.537881191262175e-11,5.557072078748503e+71,1.716643849486624e-11,1.387984815049403e-10,8.211509822640998e-11
1.0019972304494252e-10,1.5826183205142435e-10,4.781090954590192e-10,1.0870677437483778e-10,7.857537596532303e+66,7.324445482118909e-10,4.367300118791204e-09,4.827245864333726e-11
8.465589704765939e-10,8.70899511894735e-10,2.0223566482720704e-09,7.479828761978176e-10,5.723724112337262e-09,2.0255753657486077e+62,4.00974546978797e-09,1.9287743855074356e-10
5.232698056925914e-05,4.696168214400071e-05,0.00015723767682213213,1.8327327983820136e-05,2.715378458415273e+29,1.2240339484492563e-05,0.000699594753894401,6.0730175178420716e-05
6.597099763399906e-06,1.1185600509164798e-05,2.5347977106492972e-05,8.395820724321238e-06,1.7727925704251608e+34,5.9300406962935505e-06,0.00018759323602381936,3.2288540093296615e-06
1.9359882440432886e-10,1.4429348542267328e-10,1.5172399018329632e-09,3.304057427236747e-10,304907653408.7436,1.483729773896458e+44,3.990292426549216e-09,3.955677310190415e-10
5.320414248928638e-15,6.5703861861696714e-15,1.313820867873535e-14,5.277253984046269e-15,2.1443376283509972e+85,0.07470617976198254,2.9505137533154454e-14,8.729154189631765e-15
3.891875268935829e-07,1.0223320330556901e-07,2.3064191865453655e-06,7.712357717908813e-07,850571618.2372928,1.1083009905844255e+28,6.141177366553634e-06,2.440638521708346e-07
4.6705955789755235e-12,5.1069288239084165e-12,2.2937868553452655e-11,5.978350199780839e-12,1.2018778493332771e+76,4.2584962553039196e-12,1.5421202445160482e-10,3.8734564765884e-11
2.6029588484626206e-10,2.296970241146252e-10,1.6024204233265124e-09,4.0877039030901695e-10,1.9604528216690765e-05,2.1257837730399684e+59,5.31408220988265e-09,1.1529691211048195e-09
