mcg,gvh,alm,mit,erl,pox,vac,nuc
4.850309911921509e-10,5.834900817167527e-10,1.1996014466660691e-09,2.9283785765547585e-10,3.8246242476324285e+46,191256582.66770834,2.686972114490209e-09,5.117578416667164e-10
1.583535326166893e-06,1.8073843808751055e-06,4.659047582458058e-06,1.0951292003971407e-06,1.3254542343516067e+30,9364.26477247662,1.2272374820451935e-05,4.495646776340594e-07
3.60103292699717e-21,4.783070744481072e-21,1.0242986119128071e-20,1.3907676454831354e-21,7.027776153455528e+60,3.188925675219798e+60,2.6541093733797337e-20,6.85178626598594e-21
8.703248630485424e-14,1.0747638454593274e-13,2.1473981102002772e-13,8.736066465046546e-14,4.4257334316181797e+48,1.8749555430494332e+28,4.818412933948809e-13,1.4252689439371835e-13
0.003396453682844205,0.0025810613634208446,0.01204492869424521,0.0019119108686357108,680384478873892.1,0.0013144033910977777,0.08348983439456784,0.06634182738763425
2.104194563278012e-09,3.6277756440458604e-09,4.668111714809872e-09,2.0906430427660246e-09,2.481706668907055e+59,1.1586458906628575e-09,6.267035132944616e-09,7.448850431591981e-09
7.433978732533064e-25,6.643610577135135e-25,4.563471035677755e-24,1.1273350768067444e-24,1.2734391319709175e+71,6.755632988736649e+70,1.4481479094792017e-23,3.1591412076692874e-24
6.121514448324345e-07,1.0330962696097551e-06,3.92409748115248e-06,2.293200838075948e-06,3.505840922445321e+39,3.453675557564704e-06,2.8323442671216303e-05,5.123876640208854e-07
5.540423848570502e-11,5.957809103647826e-11,2.594341647284886e-10,6.43279166823962e-11,8.495589565283041e+68,4.0006433075955984e-11,1.7553859764718614e-09,3.042620540901199e-10
1.1449154686406126e-08,1.0101242119809844e-08,7.042774588459084e-08,1.7997054428986844e-08,0.015493164812023475,3.714796348520965e+46,2.3410634723272162e-07,5.063120200330772e-08
