mcg,gvh,alm,mit,erl,pox,vac,nuc
4.0994346841953685e-13,2.46968034721789e-13,1.9371214993094054e-12,4.530170215249016e-13,2.026135619994056,2.3866539512553564e+72,4.814482825508681e-12,4.834552649284216e-13
0.00014941860168105083,0.0008328717173445847,0.0003362137503383461,0.0005413591000166292,5.724031593247523e+24,5.860723540219369e-05,0.0006087828230267034,0.0002161726055865678
5.176393011410656e-07,9.477743936086885e-07,6.554771774668387e-06,1.6257802070144545e-06,7.143454825892376e+36,0.0002961405687559819,3.795971935007023e-05,2.3818761632726756e-06
1.2508770377855068e-21,9.673664662212262e-22,3.113073410353533e-21,1.2488266323337648e-21,2.0397845794453112e+72,5.618722776532628e+52,8.402033680806005e-21,2.207478640586643e-22
3.717587199994473e-08,3.941466506595937e-08,1.2257094128197427e-07,3.662435746442785e-08,1.1138077143107135e+50,1.6564894303547567e-08,3.993616445634987e-07,2.0632802319167895e-07
6.035445631484926e-06,1.4270206852073162e-05,1.3051356271403125e-05,8.095245618903698e-06,1.1762630767959777e+35,3.0327892833742625e-06,1.8830695585069217e-05,1.6359184487076888e-05
1.463338736951368e-14,9.475186828319608e-15,8.084843173920075e-14,2.0014901837336956e-14,31642016083414.324,2.4451505765581515e+67,2.491504534901962e-13,2.312122534314605e-14
4.133543985816114e-11,4.4835908486045564e-11,1.0029311044455263e-10,1.0136466464379642e-11,96625172132651.27,1.3520242492363078e+48,1.687128871586383e-10,2.4080791367658356e-11
2.0572207781736731e-13,2.5425200729011343e-13,5.045497894398163e-13,2.0374625505651335e-13,4.627643565855906e+65,818737513.9509405,1.1325935338576541e-12,4.333934811446526e-13
1.4330183681270533e-07,1.2700933604482845e-07,8.877885897476702e-07,2.221550136203132e-07,347.18310861098905,4.062724049029404e+35,2.9174937362221024e-06,6.769569864185375e-07
