mcg,gvh,alm,mit,erl,pox,vac,nuc
1.0392128496954992e-09,1.4556373462411694e-09,3.122480877722574e-09,1.0736689257755481e-09,6.353970755775716e+59,1.9035177089950607e-09,3.1630503546000943e-09,5.154231160700478e-08
1.0056572283275885e-06,2.4532342512382084e-06,3.3666010234633486e-05,5.910609635111797e-06,1.1540238419905787e+31,0.0024490130634702723,5.5636041306199354e-05,0.00129546286546527
9.33733154344394e-10,1.2781256616464709e-09,1.7712041781466537e-09,1.3544385594353065e-09,3.4988565427439986e+34,7.766771177397153e+18,1.1471205629056866e-09,1.1204694432276556e-09
6.351914150021454e-08,7.843538610192488e-08,1.5684187174211837e-07,6.298023427393734e-08,0.30660212507158396,1.8149208395576308e+42,3.521191314763448e-07,1.037037791801702e-07
8.677193789680539e-12,5.9907935248472206e-12,1.135458025415827e-10,2.6828744752727476e-11,30697245357.932877,1.3972157037350005e+52,5.188132495841731e-10,2.8378601615945186e-11
9.939230886698284e-10,1.1393154029317716e-09,1.9946078128006867e-09,3.5750387639225375e-10,1.3990717902540733e+62,1.3895540262107969e-09,1.803730341612422e-08,3.531652247109721e-10
6.22800118550813e-08,8.56253905384589e-08,1.4909597675395175e-07,5.5280095535092626e-08,5.748333139010372e+48,3.969706893103015e-08,8.454969261009291e-07,1.1792384600671619e-07
2.1036906829298745e-09,1.8577094550026045e-09,1.2926481201374821e-08,3.2953772425809627e-09,851127.0022802881,1.7668141040347486e+43,4.282070404748208e-08,9.32858639356005e-09
8.174401371583422e-07,8.238005380106723e-07,1.8528731282045246e-06,1.1833683950053325e-06,1.6473155155547634e+36,0.5215141191168285,4.477442445394664e-06,1.7606922390510378e-07
4.835108653393219e-06,5.633548757008366e-06,1.9889899339199814e-05,5.750088775586708e-06,6.716718060027644e+34,2.8054425399336994e-06,6.506859537526209e-05,2.6180301339694297e-05
