mcg,gvh,alm,mit,erl,pox,vac,nuc
2.932526417497558e-05,3.508684582591953e-05,4.0716813843988865e-05,4.4146807804319334e-05,175297136.1691472,3.796175731696732e+16,0.00024934199660082865,0.00032585477076777354
0.00011414079858740285,0.00012738580928547835,0.0003325521307312179,5.3558500554785404e-05,460425677.47364455,219708730194756.0,0.0009411573538154041,4.055839945573412e-05
9.783378431657153e-06,1.0841771954069307e-05,4.143536900909156e-05,2.8952630413226758e-05,1.8279132513144747e-05,3.434661912932505e+31,0.00018087005058279663,6.920626417373837e-05
1.2697573358967908e-08,5.533459074885497e-09,4.804444900455879e-08,4.51033202410361e-08,2.0337591194838453e+49,6.502467461691897e-06,5.31302213755816e-08,9.347845166277777e-07
6.047628820743362e-06,7.5702885658368195e-06,1.5156563758670847e-05,6.3191974929764395e-06,4.363402109988409e+20,3986396551.65273,2.0314188327743895e-05,6.454083029382902e-06
0.00029359197054081487,0.0003254109105424953,0.0009129394885791442,0.0005490161425500467,25.396075433100492,1.8930006720580001e+18,0.0008719851334846141,0.0004981614905500224
0.0002572804396016174,0.0002915677258175596,0.000918314315954439,0.0003514941082330997,4.859660626886834e+23,3.0434460344591474e-05,0.003558856155429273,0.0007846254584006288
6.33017310399966e-05,8.114577304379153e-05,0.0002216217864110626,2.6759081480980884e-05,2997019948.0347347,135619647402407.02,0.00047343981462980825,0.0001705916760758069
0.0007262009783198796,0.000797663834276822,0.0018962501759167518,0.0028207390544865555,0.017520300786688245,4.7127855299488736e+17,0.008535144740754145,0.004579674360509804
8.309383057047908e-05,0.00013078718308195007,0.0001793947893945167,0.00013109848193737665,601549874.1017662,9788322357187.139,0.0005311327527827105,0.0012510525700748752
