mcg,gvh,alm,mit,erl,pox,vac,nuc
9.79079209333415e-07,1.0986426664202388e-06,1.9782797798319352e-06,5.60933481529927e-07,4.138930044744413e+40,4.23633241265949e-06,4.155106590285419e-06,1.1499166152282227e-06
2.200679283277837e-13,1.7789222907441133e-13,1.6309617049052177e-12,3.814112107129348e-13,4.5199158998217155e+31,8.934888835939755e+41,2.9756567694312493e-12,3.417013594597297e-13
4.7849259964901525e-11,3.572039134733387e-11,4.034989299064131e-10,1.1983699298817813e-10,1071844.535938474,3.115016572112744e+52,2.1085832925073984e-09,1.7186694417665307e-10
5.749885332283725e-09,6.94558074265235e-09,1.1298069933237833e-08,3.0582402755998297e-09,1.2767711171086863e+57,1.9555940984235835e-09,2.132449944443944e-08,1.361086656939247e-08
1.899746145572687e-08,2.345870545220286e-08,4.6895034079149374e-08,1.8819598797307474e-08,0.004258662269178092,1.8302264814997035e+47,1.0527835053282962e-07,3.0984612017012344e-08
3.499823601419654e-21,2.873523071849182e-21,2.1987161525725368e-20,7.161690087561795e-21,5.099636321248294e+53,8.935167089360023e+65,9.39951460599067e-20,1.4743722713436617e-20
3.0238310039180267e-11,2.8004202177453043e-11,1.8232494935497309e-10,2.5279588350033894e-11,126922420900072.55,1.9004778408465038e+46,3.6984512950783755e-10,2.871984683762372e-10
1.1143340353331511e-15,9.702440651462582e-16,7.389147561099157e-15,1.5997822946615015e-15,3.5995804215839645e+38,7.219716344811394e+48,1.3048262417600756e-14,2.307404237597379e-15
1.4812904562277417e-08,1.3093245632010354e-08,9.153525602697307e-08,2.4534377933817495e-08,0.25742214884154085,4.3362198890620416e+44,3.232046806046094e-07,6.363765360956766e-08
7.532199107171491e-12,8.78266303065877e-12,3.247126218827978e-11,9.36395186425368e-12,2.095874836821501e+75,4.862333950047e-12,1.1305838155566045e-10,4.314999543464006e-11
