mcg,gvh,alm,mit,erl,pox,vac,nuc
3.1384858004120205e-11,7.286807775078214e-11,2.4385895118304426e-10,2.8377327472594025e-11,2.437557095476942e+71,8.872580377764982e-12,7.809563677644456e-10,3.741112907258269e-11
2.990061835003619e-08,2.6378651646721612e-08,1.8407584374075646e-07,4.697501478509255e-08,0.017853807633972013,1.0165267792220814e+44,6.107383561146646e-07,1.3228135695387166e-07
1.181545235161234e-10,2.3390527160274303e-10,2.123632319702755e-09,4.1121358222476455e-10,1.3475131044456643e+60,2.873533583627425e-08,8.537133524152938e-09,1.2534341168445534e-07
1.537113932286299e-13,2.1355900454154956e-13,3.908069826303622e-13,6.9089198428556e-14,2.4643459136127647e+18,1.6512913679449527e+56,1.7988475533608776e-12,1.5412881713001008e-12
5.1960307791529565e-11,7.870813187123524e-11,1.5879997953626877e-10,3.5187109863323735e-11,0.11488621951440904,1.4663124981559378e+60,4.884633242718231e-10,5.31799844017304e-10
1.0570895061813827e-05,1.2073969223821423e-05,3.990121095155541e-05,1.1727852698939147e-05,5.277542288464902e+32,5.375217322813922e-06,0.00012468418498596504,4.7336318091428864e-05
6.982604364408863e-07,8.148781148406641e-07,1.8609552095646577e-06,7.915687346712678e-07,4013.35406782931,2.305420276780966e+32,4.871593186462499e-06,2.646895276142988e-07
6.465693106939301e-13,7.894232343332153e-13,1.529888006911651e-12,6.550703814038551e-13,1.2933890221860024e+77,4.658189329547043e-06,3.3589845171593715e-12,9.659910355464486e-13
2.2064443434162783e-05,3.2856297933957174e-05,6.0522994978929835e-05,1.7734707738814206e-05,7.746172354877201e+30,1.0793063020867586e-05,0.00012923104230605912,0.00011894473750539011
1.3670274468010624e-08,1.57465471336658e-08,3.951665481435454e-08,7.847111430203949e-09,2.850466963739582e+38,118845855.93073645,1.0790885689878279e-07,4.0981730063658e-09
