mcg,gvh,alm,mit,erl,pox,vac,nuc
4.1333782096636766e-08,4.341438692059473e-08,2.551839803265486e-07,7.018232192079903e-08,2.2688954511005454e+47,9.90464367528041e-08,1.5079154188281365e-06,9.182262829992162e-07
1.5621438268177559e-15,2.070246948436238e-15,4.064067101941786e-15,2.164613753994577e-15,1078343274471.6438,2.1026875407399114e+74,8.217356858324857e-15,1.8864774718377316e-14
6.520517696878591e-11,5.7524530476931594e-11,4.014280371661602e-10,1.024404388554454e-10,24.451544505648442,6.90084237139698e+56,1.331877885573613e-09,2.8847813051713565e-10
1.1020250698540964e-08,1.3838610450186628e-08,3.781382179837609e-08,1.1301940194053094e-08,6.994462249414727e+53,4.921562748955996e-09,1.0879866554960276e-07,4.096675243942155e-08
2.9363763583817394e-10,3.9311044954487146e-10,1.2097784297528183e-09,2.3300439915947213e-10,1.2648225748302495e+64,1.5145064880472446e-09,1.1662617541364125e-08,1.3756468408732587e-10
2.8934516238968828e-08,4.146520606308202e-08,8.21173568430416e-08,2.080787859477901e-08,428736978.5946785,1.21674406798872e+34,1.91740780760396e-07,4.876772618154512e-07
3.2128758251701407e-12,3.115476890457847e-12,1.3898731512323527e-11,3.983236085394306e-12,727517342915825.0,8.420311713944796e+51,4.1783455048767184e-11,7.050086464751862e-12
1.4409274502804314e-08,2.312752186900149e-09,7.516827359889703e-08,6.360848031875293e-08,8.379420309953341e+22,8.32185378904276e+22,1.6908596542392087e-07,5.3227684163092725e-09
4.999056208564022e-11,1.1509708389997561e-10,2.7700960990763895e-10,1.1008180973442755e-10,1.7613022949768062e+64,2.48622687628297e-06,6.25177121380219e-09,2.0818983877479717e-11
3.9312960571761794e-17,4.814025260927011e-17,9.600443463481611e-17,3.7476173877823865e-17,39310767247522.79,2.988946786239922e+83,2.1782884451381087e-16,5.738049012564618e-17
