mcg,gvh,alm,mit,erl,pox,vac,nuc
1.9037879056623612e-08,2.6456586065554345e-08,5.5895795022523344e-08,3.21527506545149e-08,1.1241516528906452e+51,9.992857185574117e-09,5.5359137482399465e-08,1.7764233158629648e-06
1.0423478729894841e-07,2.2610503898919438e-07,3.264804673607871e-06,6.220661248310317e-07,1.5969481725608392e+38,8.852969140502018e-05,4.330241152212e-06,0.00034126477538519337
6.529656905655785e-09,1.4009221022320166e-09,4.34004374647159e-09,5.840703034422222e-10,1.3475194445107823e+58,1.3313669206852876e-09,4.095338966357667e-08,5.869671027697631e-08
1.3330746720511635e-13,1.6461854983561523e-13,3.292264225578212e-13,1.3223346397076311e-13,7.659194962406178e-09,8.487947258091455e+83,7.393159966818931e-13,2.177783954517507e-13
1.1826069555282053e-14,1.0475728442314971e-14,7.483440405244124e-14,1.7209719114172984e-14,2.126951137234816e+38,1.0002050859637226e+43,1.3907338415107613e-13,2.1184082463994408e-14
9.328889354525967e-11,1.3911805538063479e-10,4.2244342924224116e-10,1.2974108801021303e-10,1.0417033478151679e+67,7.890195679419767e-10,3.6931018374796414e-09,4.631453915758561e-11
4.633188694123496e-09,6.979364530877712e-09,1.962669618876763e-08,5.354014301139431e-09,5.230374398132777e+55,1.6192860823638595e-08,1.5388359583668683e-07,2.258024847659473e-09
7.452052981861221e-14,6.300827432033586e-14,6.580995746628244e-13,1.288072626197754e-13,9.785297039565386e+18,2.562129911636264e+56,1.5621211267188509e-12,6.415118066260758e-13
8.493223878531081e-08,1.1294009184598272e-07,2.5027927635696934e-07,1.5947931829750818e-07,2.990353572830235e+46,4.0067218509959866e-08,2.3596009526093917e-07,9.23846316204782e-06
1.5473873601862407e-09,1.8061841508157681e-09,6.435440374436887e-09,1.8568757423415007e-09,1.843117926737458e+59,9.095742053629384e-10,2.1117709430204706e-08,8.45745597050628e-09
