mcg,gvh,alm,mit,erl,pox,vac,nuc
4.384383384911901e-13,5.083347625002775e-13,1.896698170737101e-12,5.378433667040345e-13,9.633249987689953e+83,2.841315718248003e-13,6.903159956000467e-12,2.327809109741258e-12
5.7893076631275015e-06,7.417122705049084e-06,1.8709143227479918e-05,1.3102720476761829e-05,6.362755975160699e+33,3.0390528915402776e-06,1.633940001544333e-05,0.0003006788627753857
4.479963996743698e-19,5.527077938575335e-19,1.10777754913262e-18,4.482460948649229e-19,2.5389133650682294e+71,1.8413604156499563e+37,2.497273553749442e-18,6.966393643577399e-19
1.0621164363886276e-09,8.601264389175047e-10,2.192480942913864e-09,4.6155428977180114e-10,6.856474291838023e+61,2.7117095910153606e-10,5.985836566931227e-09,9.719368984556728e-09
1.5538103122971645e-09,1.9176579984481264e-09,4.219804775186752e-09,1.808383396938264e-09,2.8911598369219086e-09,2.7831234205194e+59,1.0086498994042629e-08,5.418797931159443e-09
1.1236035702419466e-17,1.391850014612836e-17,2.752184146104787e-17,1.063999337950798e-17,4.674923620103137e+40,3.281316508903172e+59,6.056025425266374e-17,2.3505271484556515e-17
9.51835627690394e-08,1.1851842592971256e-07,2.5406783796927837e-07,1.027395657166808e-07,4.261043725072298e-07,6.447441800547199e+46,6.062041782454843e-07,2.0391182155287597e-07
2.7677081385539623e-13,3.5339798982766684e-13,6.772116799655132e-13,3.1461757142178e-13,7.1031322796234575e+75,0.003802527217032559,1.5671696036409042e-12,1.1336264927539498e-12
5.910771588523266e-14,7.257558231682828e-14,1.4275034949270872e-13,6.195090832407682e-14,5.1937583896010765e+62,1574817223706397.2,3.1336875144759737e-13,1.0284255302187737e-13
2.6311149957519155e-09,3.665274504610541e-09,6.603983253249506e-09,2.6189354649719437e-09,1.0784327442073329e+58,2.1809312568679866e-09,7.503250968213457e-09,3.3973351196837777e-08
