mcg,gvh,alm,mit,erl,pox,vac,nuc
1.2335571857908325e-06,1.179176077714218e-06,5.8091563350740755e-06,1.5214654594007774e-06,1.783666192979494e-05,9.545458348040775e+37,1.647914852041986e-05,2.7723097678721814e-06
4.182720073040944e-15,3.69022278704628e-15,2.5755816290715796e-14,6.631716643631551e-15,55408930.854612954,4.18108451472426e+75,8.830184694027798e-14,1.8541669205607178e-14
8.035041420373065e-12,9.266883335740624e-12,3.746565214586962e-11,7.301220696245421e-12,2.503115600612911e+19,9.390962878427058e+44,6.265845029829674e-11,3.3333332280096035e-11
3.3690479954230243e-10,3.4840983159017103e-10,1.9513502319988417e-09,1.997833949338507e-10,1.2152040778277163e+21,1.531026093671576e+33,4.425563437457496e-09,2.654039645314962e-09
2.9527008936700597e-09,3.2691477343504456e-09,5.755954543900827e-09,4.535781951829617e-09,2.0950028365529525e+52,0.015618001860481463,1.2991421853564968e-08,9.33490070052266e-10
1.6393179146899086e-06,2.0241740898181834e-06,4.043474103215935e-06,1.6254295692947132e-06,0.004458250654476433,4.223181288683548e+35,9.061781798539352e-06,2.6874990806945435e-06
1.0186955087416557e-10,1.5072743055873459e-10,2.324043707089148e-10,3.3157246273382764e-11,1.6346907878670932e+64,1.0701701550003058e-06,1.1110928121639285e-09,4.348122569629215e-10
1.177971610788787e-08,1.3878382617402141e-08,3.199973667561921e-08,1.522331197575756e-08,6.127805157772115e+53,3.61290843494593e-09,5.988328180707917e-08,9.471162135874325e-08
1.2542976022118886e-09,2.121516658991505e-09,8.93898388447749e-09,2.8638922572001184e-09,2.060329958788655e+59,3.295509247170692e-10,2.741504546994924e-08,7.886055864470432e-09
1.2769355537373313e-06,1.6167376356136345e-06,3.4677780990021696e-06,8.744620938967991e-07,1.1527369279966462e+40,5.22618342495905e-07,7.976802715600798e-06,3.3239576300007823e-06
