mcg,gvh,alm,mit,erl,pox,vac,nuc
9.295183327214751e-10,1.113392495087172e-09,2.125865205404459e-09,8.196377499944058e-10,9.876162344640994e-07,1.5025794533549947e+59,4.466312413374174e-09,8.366837035472529e-10
8.410377099723556e-09,1.0448877189523492e-08,1.895300227953373e-08,6.63049610293092e-09,9.161136051702208e+47,0.08521134190110133,3.5954035331762364e-08,3.226238645246245e-08
3.1132348573253204e-11,3.847561516499237e-11,8.295076217516142e-11,3.438964330929458e-11,1.1445930465739655e-10,2.066474671504711e+71,1.9644082675392417e-10,6.298564022942317e-11
1.495837971068005e-08,1.87574719251541e-08,3.490978895897749e-08,1.3898823509343611e-08,0.039785993992681117,6.116355178804185e+46,7.386850000389147e-08,4.086332370215637e-08
8.15933409860061e-13,9.52385285736408e-13,3.4038121026180196e-12,9.80745276293516e-13,1.6036271492622592e+82,4.815837618254445e-13,1.1214797190999037e-11,4.450862154366463e-12
3.568454988439867e-18,4.205871162130198e-18,7.60651445266781e-18,2.6414711046868253e-18,7.10280102193635e+72,9.611856579074254e+30,1.4422335129679477e-17,3.3679042782538883e-18
1.345984321614582e-08,1.9900980652584812e-08,2.860802095279908e-08,9.189421134975156e-09,2.1667538032783384e+54,5.1167736539178295e-09,4.9443206280253504e-08,2.5905808556662736e-08
1.6179968946344838e-10,2.396330981925982e-10,4.537328765351114e-10,2.9272964842871177e-10,2.79466748512668e+66,7.899677793704993e-11,4.684179436722822e-10,1.877740228223199e-09
1.3521810935373397e-09,2.399759029397443e-09,3.380410871226818e-09,2.016138793254284e-09,2.326502148055975e+60,7.10295508485669e-10,4.266852326631168e-09,6.412944062468529e-09
0.11800249261317751,0.08279551285510527,0.38561418170359757,0.06882131728067975,106270.86899780924,0.03478795098561984,2.1131390117113025,0.49369063661185325
