mcg,gvh,alm,mit,erl,pox,vac,nuc
0.0006650724925150695,0.0006844168410006508,0.0019706449943829646,0.00024698466838429047,5.575488343885197,4.0476891132319565e+17,0.005730583893919956,0.0003490141231492628
0.007613499814350503,0.00909629184384835,0.011028731792069124,0.011620060713252228,241182796050849.22,0.0006235994519396213,0.03658838945104464,0.020474907892952234
0.0035893529914892055,0.004669544276293648,0.010943267644860425,0.003167770584216428,222792157.20054638,3923.519246391112,0.07873597363983488,0.025006890970899746
5.948780949618202e-15,8.191794221359947e-15,2.616666021205815e-15,1.6344132458800203e-14,9.352455547401037e+63,1.9375178883686015e+19,1.8920123983952251e-13,1.3995469388584566e-14
0.002349105578914775,0.002577947533321608,0.0037461855558537822,0.0035874821396692,2334738195521.6714,47.35732882152852,0.026866684744844847,0.0041362320081263435
0.013592615423219094,0.013168689993555461,0.019996920160309666,0.02545131692160663,0.024035245159959934,622162806406.9268,0.15575857854348926,0.004712772207516607
0.0157125480913752,0.01868536966897514,0.047606104791630646,0.047347564788568296,16.626424267635475,40396254.51312379,0.14235998688095347,0.0158038716140878
0.03406082710854427,0.03107848319078115,0.1947924244206429,0.05037690661977276,0.04020895817939009,40166931.92429163,0.39642938793226123,0.1503571598678291
3.2510048314177744e-05,1.2437806273362273e-05,2.820015890237246e-05,3.224421324171791e-05,85014294383.84879,177443799141049.6,0.0005524402400104922,0.00032636018430430694
0.00014562504137387327,0.0001884284096933939,0.0003660624315870144,0.0003731646290209706,11728317.61150543,51431152690021.25,0.0006579074280026962,0.0006722567279150388
