mcg,gvh,alm,mit,erl,pox,vac,nuc
0.0006911158008479155,0.0005625743825298415,0.0005473894038214975,0.0005696260454276407,5.831091254526093e+21,8.434607011249278e-05,0.00012161936151425307,0.1379004206605889
2.3095342641074888e-06,1.237728766791346e-06,1.6926533500954963e-06,2.462771846961195e-07,1.089944179826634e+40,5.5979502299283864e-06,2.6752498247085606e-06,5.1411498930186096e-06
4.0886746926431385e-05,5.633259057489998e-05,0.00015109730131362771,8.177484544619644e-05,5.215436058271888e+21,425.5512880356648,0.00042242591638682513,3.747901677215046e-05
0.008106951405276171,0.009462037780944173,0.03313567458169289,0.00974957269039525,2409917826096.34,0.0036692487616504224,0.10448334835025694,0.04367670645900471
0.00019701096094064445,0.00020591973646079663,0.0003898961353367408,0.00013078605137600204,14873945.377559846,733481875670091.4,0.0006981654054288709,6.346399161291575e-05
0.0061784410560770855,0.005459214535881761,0.03788810087753057,0.009693840311538242,0.1040274395599698,226649396864.67834,0.1251090680522992,0.027365347441630453
1.533614690099513e-08,1.6625022229191044e-08,6.894093247265111e-08,5.9233730371493695e-08,6.0870673798323176e+50,6.667180777954135e-09,1.3262356695529433e-06,1.78444934302978e-07
0.00782572889969625,0.0093082211588678,0.02863956784314119,0.005286073129621993,52733979830392.49,0.007813127086482128,0.09843294772400123,0.002235902966361068
2.1338676567161705e-07,4.483064360438463e-07,1.001934030270745e-06,2.2532187419588104e-06,3.398107981077686e+42,6.792675700208912e-07,2.7014981452554004e-07,7.425613373142683e-06
5.460692884720967e-06,6.643665768214255e-06,1.2848142905433548e-05,5.054089828601906e-06,3.8044489653000986e+17,1355292940722.4062,2.842790271406243e-05,2.8959522575314905e-05
