mcg,gvh,alm,mit,erl,pox,vac,nuc
3.6323072760992505e-10,4.3060647218823535e-10,1.6240357722938991e-09,6.895633890010461e-10,8.056564105676074e+61,1.7433407992939047e-09,1.1233808705519247e-09,3.618327677625722e-08
6.170319170871972e-10,7.639447734853508e-10,3.3011137908374485e-09,9.327694844393998e-10,1.2403597587458988e+61,1.182660464570088e-09,1.9300248376205184e-08,2.4334640643065474e-09
3.124817364508581e-14,4.090123016274621e-14,7.959570675290754e-14,2.6318635119253972e-14,6.651002690918585e+30,1.8488559286288316e+48,1.7251815799493177e-13,1.7606011362668626e-13
1.8539897064845445e-09,2.7273446302114257e-09,3.2879622385659297e-09,9.050663218183397e-10,8.800392783873288e+60,4.500899200719558e-10,7.828608416985808e-09,2.143184317219452e-09
1.6255807394459582e-12,1.3670609765600517e-12,4.334948941653676e-12,1.659058868562336e-12,2.2391169704958535e+50,8.248652252887907e+19,1.0843700155874653e-11,3.124068220516857e-13
9.221559959954874e-07,1.067264015231448e-06,3.314832731486166e-06,9.699753846053248e-07,1.78617958476216e+40,4.3176896948867255e-07,9.851341624931441e-06,4.159388426446801e-06
2.859827913109887e-10,5.223277236062761e-10,5.107660318809081e-09,1.1492123902672303e-09,8.581760580867891e+57,5.3286645100848274e-08,1.8002343316368862e-08,1.385386345586389e-07
1.0153603856387954e-12,1.2424136731609288e-12,2.5713501733954857e-12,1.0137431925844921e-12,6.208002523665047e-12,5.243830848153902e+81,5.7633666326288166e-12,1.6208677477983193e-12
3.5090523293742648e-12,8.647536033507157e-12,6.520753771410605e-12,2.857347776049805e-12,4.433434405153045e+79,8.842874043842279e-13,2.37937086916616e-11,1.896098978874742e-12
5.145016102623783e-11,6.421907160888943e-11,1.2068421335068137e-10,5.385270654220766e-11,0.4123873595928238,3.6474877098301e+60,2.754746524156721e-10,1.123855341184302e-10
