mcg,gvh,alm,mit,erl,pox,vac,nuc
3.3419968648371218e-09,3.821025742762498e-09,1.4500061996128468e-08,3.995011585521266e-09,6.5284092007451176e+56,2.129299871997798e-09,5.557024643919181e-08,1.7500061588693213e-08
0.6541870418249138,0.8031886235291211,3.739419994692454,1.4542788471628623,0.19512032201577253,0.19511288352738584,4.502818037388352,2.0415298421630026
2.141124376524596e-14,2.35291690200288e-14,4.080660773675417e-14,1.3567031177694764e-14,1.0359305215727272e+55,1.1601746538262221e+27,5.149698790210705e-14,5.7929578511329216e-15
9.220355632243723e-07,1.3004143942786994e-06,2.3509768644499163e-06,9.696301464339622e-07,6.523234510435385e+39,5.558191345342405e-07,2.8990567017427237e-06,3.480670398666685e-05
1.1719638424571689e-07,1.3702566151196618e-07,2.1648119514138823e-07,1.0543590436582335e-07,20.4221563027791,6.27369371261108e+39,2.551859050210169e-07,8.344370603026787e-08
1.7660562440051018e-13,1.970977133297556e-13,3.3648084576521365e-13,9.295561241844194e-14,1.624311782889882e+37,2.3398167370152954e+39,3.712981430334639e-13,6.508844634890012e-14
2.0718896208307983e-07,2.637061339442056e-07,5.760077281667107e-07,2.3647212065606983e-07,8.921779723746933e-07,1.7325939803322267e+44,1.5657270238712026e-06,5.551886154055899e-07
1.7440074202360978e-11,2.1167077541966216e-11,3.189777442206679e-11,1.856190291701719e-11,9.676429268175465e+55,29095604.385300085,4.2117187133930445e-11,3.858389115386354e-11
4.8898461031151295e-12,5.3979619589741375e-12,8.53844850653338e-12,3.3533200320361983e-12,7.512472545570692e+51,1.3333228485069848e+16,9.644322281207834e-12,1.3697177650482808e-12
6.807973666043433e-06,9.525632730699416e-06,1.2523558827738323e-05,3.2041960488266358e-06,2.1468970873981805e+35,3.59753258672673e-06,2.034845571988603e-05,2.445085445417542e-05
