mcg,gvh,alm,mit,erl,pox,vac,nuc
1.4749023283885775e-09,1.8552495571017133e-09,1.0784620873401657e-08,3.4669377020960936e-09,7.780057859762405e+56,9.620245101906418e-09,5.3923476819831753e-08,2.4217908374898357e-08
3.7161018973640674e-10,4.2740881391046326e-10,1.1466600454452862e-09,3.2043801104585574e-10,2.534780077889784e+64,1.481048329183494e-10,3.3735167938920388e-09,1.353000049447545e-09
1.6453074126375998e-06,2.215141420329658e-06,4.481542537873432e-06,9.869412893936929e-07,33553.95738172495,1.5675391928226494e+28,1.1280426126724029e-05,1.0455504271838007e-05
9.975117504169468e-09,1.1552505041598829e-08,1.9174243381171607e-08,1.0904807116706135e-08,5504213330852117.0,1.9565196076814864e+29,7.84368595843594e-08,4.91326206679144e-07
8.373010444225807e-16,1.1392209823310763e-15,2.439000713513452e-15,1.0723210220728772e-15,3.517350806033746e+45,7.008918341872487e+43,5.95148119629595e-15,2.732007536941811e-16
9.794731912417926e-09,1.1612304310175749e-08,2.214365908515938e-08,7.814216933934703e-09,5.075703902868735e+16,1.39387896655967e+30,3.650067238797536e-08,1.967578096166364e-08
3.1865541323746384e-07,3.9303905742951796e-07,7.66678924340007e-07,3.136504439638073e-07,5.94648345360794e+35,63.89289650657473,1.703271730135373e-06,5.130820584897382e-07
5.490962731722725e-09,5.660865723146576e-09,1.4326682367009817e-08,2.3431929416829365e-09,6.0192763534611745e+31,3.9479869484362835e+17,3.5218029234290336e-08,1.1450644374235809e-09
8.534695414632266e-21,9.50076261628395e-21,1.891086014742893e-20,4.22560830283032e-21,7.325182363573895e+58,1.1063631764714602e+60,3.8113877657712977e-20,4.9963597024935506e-20
4.4858055845980575e-13,3.9580331955190237e-13,2.760675455153297e-12,7.047790676946418e-13,1.1523013298471062e-10,1.3818225563937977e+81,9.160185042171192e-12,1.98467400799553e-12
