mcg,gvh,alm,mit,erl,pox,vac,nuc
0.4502505255427264,0.563592411674997,1.2009664185539315,0.4502196436656596,2.9911755467446524,1.2330930280904797,2.579669508532701,0.7659907345665241
0.4087724279447012,0.5121444827619289,1.030026893743349,0.41627928264579417,3.8846726000559992,1.715980404860947,2.418785682325971,0.6909210262949701
0.4593363962444065,0.5562143850017451,1.1480507882983617,0.4393668764982876,2.7257145689412132,1.303492259878589,2.75677169204049,0.7922256109548212
0.4655460723412796,0.5545265688183716,1.0761970005505774,0.4708033571682311,3.1077565498697877,1.4319228697476056,2.399932585141812,0.7158433375037845
0.4025183175143907,0.5078437924055575,1.036364083372338,0.4241933328457869,4.4733233524813985,1.5485923929610814,2.3434035755401648,0.6854779816244283
0.4290765807490777,0.5256944015984608,1.0740298458931827,0.41596837074346776,4.165165752395146,1.3515204533081144,2.4532538774154804,0.7185512884584582
0.41290258410116043,0.49672032787028086,1.011231039726182,0.42609392484367403,5.130947336060088,1.2918605804519359,2.4498320889570433,0.6968434290566606
0.4280260839148729,0.5157551573082754,1.0711703198563345,0.4073486704708306,3.321192300809339,2.0365940509693408,2.1673375564867254,0.7081680043013008
0.44746209981987295,0.5485374877524786,1.1572906826360798,0.44702772109253697,3.4784630687665397,1.2775527740352244,2.49493125622477,0.7102899805683353
0.4392431342033425,0.5476771946092712,1.095630055845332,0.4588512395753683,3.1326986731147186,1.4357926631733677,2.492886988856288,0.7374313056128591
