mcg,gvh,alm,mit,erl,pox,vac,nuc
2.7797751389691666e-09,3.4293764455778694e-09,6.437493704836733e-09,3.0203203631688807e-09,2.17017129320692,3.9257227529302454e+49,1.3807574616480593e-08,4.586425110895735e-09
4.743135038996439e-11,5.984573356162152e-11,1.1432071514835155e-10,3.570074600547013e-11,11688.912204523824,2.2083849100572405e+56,2.5814187785567235e-10,1.2953638098103828e-10
7.066563936782121e-23,8.643122072146789e-23,1.6700304570963492e-22,6.846724069403239e-23,3.912021327390766e+74,9.971267263054941e+56,3.6726870564000617e-22,9.994897575732642e-23
1.462263123461096e-09,1.7130410075975073e-09,5.745863786216733e-09,1.6780145919857489e-09,4.980608552619074e+59,6.22611422227279e-10,1.8350063631987457e-08,7.276433841772879e-09
2.765029567459676e-07,3.1283686895683347e-07,1.9901931540777326e-06,6.033857930460696e-07,2.8094889771429085e+41,5.61377240660425e-07,7.282578626946453e-06,8.381556272079526e-06
1.2358487943254009e-11,1.5305387222912896e-11,2.99341040699947e-11,9.234127361880735e-12,5.594119048774026e+47,2.061064440550034e+16,6.510504254055395e-11,2.5479465529941137e-11
3.303501066197276e-11,3.7008705470723037e-11,1.2690007469097044e-10,4.908496958303203e-11,1.653688600886731e-11,1.6612619362563416e+71,3.45151137231404e-10,1.3848734675127923e-10
5.125495670399675e-09,6.101891194427116e-09,1.1443804635103213e-08,5.2938536781123905e-09,4.32488560552926e+43,123374.73625152679,2.5801223895436693e-08,3.833682407987929e-09
1.689581107170986e-07,1.255287106036364e-07,1.2839290452924956e-06,2.1996591815495485e-07,7.523060929411374e-07,6.550148174590011e+43,2.7427762644590034e-06,1.2352230344928385e-06
6.447667454401737e-15,5.139439592736858e-15,7.056918026121217e-14,1.1466112629702688e-14,33759945.433329605,2.516847156600284e+74,1.65950857125118e-13,2.6449182273581142e-14
