mcg,gvh,alm,mit,erl,pox,vac,nuc
1.602513034387175e-11,1.8713693735389574e-11,6.687088297438433e-11,1.9287548062302347e-11,1.414844243072088e+73,9.467956255101653e-12,2.2012504885941034e-10,8.767797132724112e-11
7.851240021491015e-17,9.694196125063942e-17,1.938817139900046e-16,7.780227576680017e-17,3.8694329949244227e+84,40401748252.395454,4.3532953878399576e-16,1.279838490837976e-16
5.138659039769859e-11,4.1913411569066824e-11,2.794709039734927e-10,1.0806723867385513e-10,4.9201918282123735e-06,1.234008244997778e+64,1.5713134928675954e-09,1.6114008740315457e-10
9.794314390612224e-10,7.900396482296634e-10,5.120916032420043e-09,1.387582363693358e-09,1780.31291888715,9.355219205119663e+47,1.879248939349369e-08,5.810801251139395e-09
5.550379782262155e-07,8.709964730381919e-07,1.3086626103877575e-06,4.549485944716056e-07,4.725358371799725e+42,2.3314176311652659e-07,2.322868098607323e-06,1.3576615038867062e-06
5.634289237865116e-11,5.0766231558472165e-11,3.4350943020772447e-10,8.724103439018876e-11,1.6830828886151306,2.7350172595862703e+58,1.1143242376280228e-09,2.2743081755343727e-10
1.0524587498167314e-08,1.523055114076433e-08,3.164950846980122e-08,1.9557860115360257e-08,3.955001681135224e+53,6.050047942789515e-09,3.2054847858024575e-08,1.3139891645944683e-07
4.946454258694107e-14,4.050788622356271e-14,3.608449524016808e-13,7.15090594748023e-14,101301120377685.47,2.412806318561937e+63,7.937825224701051e-13,9.968882519253379e-14
8.317461084201404e-11,6.304084421223899e-11,5.625044869504353e-10,1.462202386188266e-10,4231270.4565135185,1.4012035001639859e+51,2.0110979770551224e-09,1.9446815521746692e-10
4.110581704761566e-12,5.216032534095761e-12,1.0296970227727634e-11,5.135392381106874e-12,5.623829095620881e+65,5.648183844644514,2.381415362836455e-11,1.1659964936482931e-11
