mcg,gvh,alm,mit,erl,pox,vac,nuc
1.070804747267167e-09,1.7762050028199003e-09,2.5530092286385655e-09,4.03955827893397e-10,1.0705726224187534e+63,1.1112174333011765e-10,1.1187993746650613e-08,3.8303897462041647e-10
3.79760660021767e-15,4.644581455492061e-15,9.226606249343894e-15,3.645152306719545e-15,1.4917625192045846e+23,1.0548591983989916e+62,2.0590727335686984e-14,5.2025936066385494e-15
1.9738108139263512e-07,2.4573629970668377e-07,5.064452780337538e-07,2.2446743193679768e-07,5.5650419045237874e+45,4.4753656934538195e-08,1.1993805417970319e-06,6.071350861323437e-07
1.568255793377222e-17,2.008840321652418e-17,3.839827433459242e-17,2.22374485343646e-17,4.852292165399797e+62,1.0971682113542105e+36,8.513322318193956e-17,8.202038137158253e-17
2.259703266102814e-10,1.341280964806844e-10,1.5050057753578163e-09,8.408233172119282e-10,1.756843696403581e+58,1.7863225829503837e-07,1.8573761411860337e-09,4.472939625521432e-06
7.403261031820496e-09,6.4732774801129115e-09,4.5634097469890606e-08,1.0421390947886483e-08,2.2627058668004286e-06,7.393790462393188e+51,1.2399159750679523e-07,2.11519330343229e-08
1.5621103692799387e-12,2.091512085484746e-12,4.2136812931352804e-12,1.4204197646380492e-12,0.0034687166387594687,1.5601087468498476e+71,9.63275508007891e-12,9.810142185943994e-12
1.9699005792095335e-11,2.445931949056826e-11,4.689521761747745e-11,2.1042406038057073e-11,13734857724385.451,2.6643623987348734e+49,9.668345251500011e-11,5.944533223720657e-11
1.2887158832445684e-06,1.4123307420069924e-06,2.5037219912643506e-06,1.736090737618378e-06,5.1963071564803544e+16,4.518502218220097e+16,1.809837394931208e-05,2.9745345015295656e-06
6.3561185065197525e-12,5.605972592225821e-12,3.897243379616003e-11,9.982255312030913e-12,5.598456101577698e-09,3.48395170613775e+72,1.3003953928144456e-10,2.844166501542825e-11
