mcg,gvh,alm,mit,erl,pox,vac,nuc
2.571913191754924e-08,3.332962163643205e-08,6.604710957944251e-08,2.413056051403804e-08,5.321215696894495e+50,9.673116602051392e-08,1.5013437439236106e-07,9.471846670946955e-08
3.112455013451862e-13,2.760108534038932e-13,2.1912192936136673e-12,4.628862042655274e-13,1.3019929327790176e+28,1.5318494254546876e+44,5.6260361598725455e-12,1.0227828860331239e-12
1.2781761251071348e-09,1.976756376438349e-09,9.443820719206573e-10,3.3469978232689447e-10,2.9349129460788033e+63,9.86534564772983e-11,1.4911581759010773e-08,2.9001585597255237e-10
1.189353800800613e-10,1.6319658751446094e-10,3.309174973739944e-10,9.844164964139291e-11,3.2533748836559767e+55,51.583656379449664,7.325237293003477e-10,1.2865045241778659e-09
1.275038898210255e-08,1.4892992412424325e-08,5.312813523018294e-08,1.5331854263242168e-08,7.092490550277084e+52,7.514584853842134e-09,1.7436528040840262e-07,6.956832889548218e-08
4.805732332870356e-08,7.857553781870874e-08,1.0879209580859695e-07,3.4140683517248997e-08,6.156232748480223e+49,2.0267957422752757e-08,1.9447282244621663e-07,2.9383232619351553e-07
5.165944387781509e-09,6.347440409980064e-09,1.2630367171958884e-08,5.168382322687305e-09,330.97617379903573,6.375080799523404e+45,2.8363905623376582e-08,7.806072426479905e-09
1.0315619472353307e-11,5.781071201152607e-11,2.0061361769176804e-09,1.8135782490765783e-10,1.2751324794959957e+56,7.339798044087306e-06,9.610870953521885e-10,0.005123862842783285
9.349898981768736e-20,8.71530607533226e-20,1.711865396600289e-18,8.435413248954568e-19,6.960898749150769e+52,4.31077703629161e+57,2.5500709718835994e-18,1.1106093254844125e-19
5.138280752770546e-10,4.5330264023792103e-10,3.162633251565265e-09,8.072335162395287e-10,256.0694105938544,2.7515525908462316e+50,1.0495144836413196e-08,2.2741648717430804e-09
