mcg,gvh,alm,mit,erl,pox,vac,nuc
8.292665726424448e-10,4.404882700538705e-10,5.714314026012865e-09,1.4551330200105233e-09,9.751484925926498,2.1202337112600336e+51,1.6070948779935985e-08,9.908517655167042e-10
3.546857456459235e-06,4.1364033205357815e-06,1.4822472820110614e-05,4.269643775808376e-06,5.3829018731513514e+35,2.100837922124544e-06,4.913284113938523e-05,1.9383856773248804e-05
3.4611697387360664e-19,2.848559872747798e-19,9.394529113481034e-19,3.748711814270451e-19,4.4391856056844815e+61,4.235795468169273e+48,2.485079604978416e-18,6.163339461290114e-20
1.3635400200907854e-07,1.202826702149958e-07,8.399950901756691e-07,2.1423925924053147e-07,0.14557584345461827,1.386581679035052e+39,2.7849830493400226e-06,6.026926786886851e-07
1.7040668714806975e-12,2.1062840602516493e-12,4.197135947600366e-12,1.684619982295156e-12,9.395183166886175e+31,1.4047995183013669e+37,9.408275932314671e-12,3.1733048375044128e-12
4.734032454526612e-10,6.844677546861498e-10,1.0463807411562668e-09,3.6693915727918046e-10,5.865592030068088e+63,3.7304348311256404e-10,1.2741277355901466e-09,2.883020287119213e-09
3.914414841950153e-12,4.3909722451394806e-12,2.6786042843560312e-11,6.188128028623322e-12,5.189128523527591e+32,2.0222192259563794e+32,1.0039584983753269e-10,3.331702281898617e-11
2.428430236925629e-19,7.683439566130162e-20,1.1649286895682478e-19,5.587867001117576e-20,1.0666445683668e+56,4.393365284423035e+55,1.3702203101423194e-18,1.2822297409349152e-18
2.6697351265525974e-09,3.0206345991511145e-09,6.3977347071237616e-09,3.0252462689370123e-09,3.912412143871541e+52,0.010920197679477394,1.5866972344555983e-08,9.45099442950364e-10
3.209908111295706e-11,2.968919389164358e-11,8.370062220490445e-11,3.2525343516589256e-11,8.705636798283334e+35,3.5881561854613484e+26,2.0345240722320823e-10,6.064900768500491e-12
