mcg,gvh,alm,mit,erl,pox,vac,nuc
8.979072263950697e-10,1.0488081623736155e-09,3.742633317015428e-09,1.0799398957692388e-09,8.240813955021047e+60,5.29396890339868e-10,1.2286380768866643e-08,4.9013999700646625e-09
1.4757063764199154e-12,1.6367252480830612e-12,3.707966071907554e-12,1.3163207138582938e-12,10973191770.800465,1.7143555869063787e+60,9.950031861868149e-12,4.5317761499438674e-13
8.91964416790667e-12,1.10838477026211e-11,1.9689896958700398e-11,1.4686842438080157e-11,0.08410440355820951,1.4614110016619663e+65,3.4857147403753924e-11,8.1640769796833e-11
3.719068991462767e-08,5.7512149192391553e-08,1.7649184594622989e-07,1.1750011446370793e-07,6.68457261800301e-06,1.533011419137325e+46,8.443609756314225e-07,2.6055297974851163e-07
2.71493199980681e-19,3.3526227784664584e-19,6.704964580269638e-19,2.693031849736717e-19,2.0624908707936426e+79,4.4162877905993356e+30,1.5056679295052525e-18,4.436492715356668e-19
4.4278922534773143e-13,1.7992153278229557e-13,3.068628644942648e-12,8.95856500746169e-13,6104208257006.534,1.414701336755341e+59,1.0238540629765622e-11,5.164221544183998e-13
7.5130039666370265e-06,1.1610609922543591e-05,1.467293718938068e-05,4.073479915039413e-06,1.1668426152424621e+35,3.6264411097675068e-06,2.482782893592861e-05,1.825648034652156e-05
2.438760893071803e-06,2.8236446552866146e-06,5.905687393448e-06,1.272856585284603e-06,13716.535263026828,6.4383923942854945e+28,1.3253577621634744e-05,1.6505010912983182e-06
1.7659562326511725e-18,4.404274524706211e-19,1.2310199999818766e-17,1.1029992943991054e-17,3.4883594110889207e+46,1.2925785209203047e+58,2.4622069280880312e-17,8.529088698906584e-19
2.6625234925153676e-11,2.349167151807165e-11,1.636230844890487e-10,4.176523056351252e-11,1437715131.046641,2.5391138069827947e+51,5.428696931878754e-10,1.1805450539141065e-10
