mcg,gvh,alm,mit,erl,pox,vac,nuc
8.690364116519159e-15,8.821132125026098e-15,2.930401425840253e-14,1.4460233802865753e-14,29102407407.84752,2.2006849132473402e+71,1.643327958126002e-13,2.9249890280527176e-14
1.022657617213949e-12,1.7420720298642374e-12,3.508312184423662e-11,6.0165988085335984e-12,4.0772680217440276e+67,1.373052131052957e-07,2.7485031363224456e-11,1.728231135383364e-05
1.7970145401102993e-16,1.2094467291173564e-16,3.0757948359314804e-15,3.6674179727969776e-16,1.31202690733132e+28,2.163955332230276e+63,4.2910131688554264e-15,3.3480582945872794e-16
1.5783507254658439e-07,2.0778038734429597e-07,4.0809470698006855e-07,3.004398830492257e-07,8.629349285004321e-06,2.930978082673526e+43,1.0422207621883965e-06,9.434590365850107e-07
5.748427956573464e-07,4.0822880925294915e-07,3.983512248107104e-06,1.0454203419748574e-06,0.5163190262394582,1.3658147909975049e+35,1.284643125511345e-05,1.1295298589969085e-06
3.0967097367799023e-06,3.615582081304788e-06,1.2850793198672291e-05,3.71045472595301e-06,1.4595060943489304e+36,1.8160340253071182e-06,4.2128053984899254e-05,1.677501476622135e-05
2.510199117826046e-14,3.099784573895684e-14,6.199359657410957e-14,2.4898965407369958e-14,51983739219263.984,2.80568118905072e+66,1.3921251217467114e-13,4.1006062918327144e-14
1.3798062709420308e-07,1.2654436525616095e-07,8.11635758414055e-07,2.0026595488613942e-07,12584.055358058766,1.219301469384812e+34,2.6271554297879753e-06,8.740842416411605e-07
1.0599660002413624e-06,1.1021833076627255e-06,4.165352955955147e-06,1.574246906636748e-06,0.10507106735527802,1.8736744266217922e+34,1.975636188872916e-05,3.3561806815829372e-06
2.9009838461408355e-12,3.6075590636327365e-12,1.0958540887293972e-11,2.446406933116068e-12,1.0742958329874431e+34,7.377024017211823e+33,8.796896381229638e-12,5.1124049081671624e-12
