mcg,gvh,alm,mit,erl,pox,vac,nuc
1.276829924322088e-10,1.7148623039109257e-10,3.6302704313157943e-10,1.0387237500157426e-10,138651706.03013635,1.2582994030485916e+49,6.899820275531077e-10,1.006124366527391e-09
3.4459120913569315e-06,3.0853101733817733e-06,1.7829833510197208e-05,5.726972258451181e-06,8.989254790146806e-05,7.220939313365029e+33,8.686882772844637e-05,1.6335907342823016e-05
3.6366662578921735e-07,3.188534276172234e-07,2.298478431938554e-06,5.597105095845882e-07,2.452315674677919e-05,2.495826930593748e+40,6.9729471127379685e-06,1.570704025024496e-06
9.287892713550206e-11,4.769535670490632e-10,8.096549553720828e-10,6.92375136366604e-10,1.560106768670619e+63,4.056962630478453e-08,6.335961209779484e-09,1.0041473086992372e-10
1.1457454833461078e-08,1.5307600283829122e-08,4.2819560124388186e-08,2.0764670042212977e-08,1.8952038378431937e+52,5.036252645215569e-09,6.604371608085104e-08,1.017284809404792e-06
4.2356236708347144e-12,3.3370166216968682e-12,1.8094709338750814e-11,9.617808980650604e-12,0.03757595321765987,3.971251832281702e+66,1.4255092964738073e-10,1.9111246592531814e-11
6.220465705607287e-07,7.254842586179966e-07,2.5877570156034335e-06,7.440746399692017e-07,1.1452689393869478e+41,3.551444456173035e-07,8.518090959840107e-06,3.3216534944477064e-06
1.3615095814908265e-10,1.6827956575457852e-10,3.372920735630552e-10,1.339475486969517e-10,163167793.57008955,3.53753250155162e+49,7.64663704202131e-10,2.1887776933400702e-10
2.4970296928971224e-18,3.0153011460240195e-18,5.106933317688346e-18,3.77290969582133e-18,2.769782438675746e+51,3.090065927576938e+52,7.955258845975094e-18,1.012374703783669e-17
4.507842443217118e-14,3.2600233928979474e-14,7.504178999555462e-13,3.635743483162104e-13,2.6936940183124536e+38,2.693673476820255e+38,8.604244807409535e-13,3.994920726051851e-14
