mcg,gvh,alm,mit,erl,pox,vac,nuc
5.6415332202130576e-14,4.853332486224261e-14,2.6302256035666703e-13,4.4825033817333314e-14,1.757466486636216e+18,2.9633998980728314e+58,6.563559619950563e-13,9.062174706666949e-13
5.7015785908264655e-08,5.303390660016466e-08,1.6272053774288702e-07,4.003605574823338e-08,3.126888040294978e+30,2687877629520.4575,5.286903376530499e-07,1.1424426604681027e-08
1.4209424233176174e-15,1.2456831919547575e-15,8.901906236370034e-15,2.3824259667796358e-15,155010850.34597418,9.506804300055174e+77,3.077308182846621e-14,5.874160938594443e-15
2.858849739061258e-08,1.2894710711366335e-08,1.1688433756259565e-07,1.1348400192940972e-07,7.537956212522813e+30,433628.4521888933,1.182429906051548e-07,0.5291262638589874
6.422467927935805e-06,4.727025392141447e-06,3.138780484090279e-05,1.4729435366219962e-05,1.4961609654542164e+31,2.518281365562379e-05,5.806308198146263e-05,0.0032567200038216264
3.6909968693597987e-10,4.265683652113231e-10,8.133463523779443e-10,3.59653660671411e-10,8.878130353519813e+64,4.4379702612959897e-10,2.174358457430667e-09,2.534373525820596e-10
5.825258501711102e-09,7.2396541130562605e-09,1.4539716969072541e-08,3.3889916700740745e-09,754.8069434773482,9.798410670921546e+44,2.798667974500217e-08,2.3248643808695052e-08
2.810538589602241e-10,3.625833289278293e-10,7.107424034798412e-10,2.949930146589178e-10,92.09700422552528,1.662365257504605e+53,1.4192951596510638e-09,2.153941865953301e-09
2.3508089298475796e-05,2.1287593101885246e-05,1.5194445319066408e-05,6.386024552700387e-06,8.087161979526929e+33,5.574791792193702e-06,1.8217060831848024e-05,2.5074805388207454e-05
5.945515416088327e-12,5.683129376453293e-12,1.8566173525138757e-11,7.562489512396675e-12,1.8387494614184085e+29,1.872880550103889e+35,1.1097309365931725e-10,5.5155068170982733e-11
