mcg,gvh,alm,mit,erl,pox,vac,nuc
0.426807008875385,0.5399776567905734,1.077026143668475,0.43013241250814066,3.4649649868846213,1.5070836980619848,2.54125996548289,0.7057955806216372
0.42776351401234936,0.530992884111023,1.0818204180429898,0.4413592013980863,3.308558080941381,1.5154533325012636,2.5329688673130817,0.7260207263738515
0.4374557917397691,0.5331910934540539,1.0660820973633862,0.4632891528162633,3.042632640235625,1.4310327926958624,2.6244369745364833,0.7596348960244016
0.4529778686104454,0.5354048981210091,1.1301645514230099,0.42099504173964636,3.24256755840905,1.364494811949673,2.570437404794421,0.7619984000354968
0.43900363234913076,0.5296910753906792,1.0763480194894135,0.4426593860734563,3.974092236666015,1.3952017873088214,2.3215051131269826,0.7012005145956831
0.4144261373604653,0.508124131543892,1.0348568090157613,0.4161565354267275,3.4917248231237017,2.0818760718143783,2.2117973167228038,0.6858132154832596
0.4548329440156169,0.5551060440231635,1.116994820818633,0.4459624751369035,3.150781686085253,1.3689272571597222,2.4824322088174475,0.7425856850403088
0.43489784623726385,0.5420033781689639,1.0999263681761309,0.4494513774827273,3.7662953376438306,1.342061161928321,2.399264903787916,0.7076190859681841
0.44499027363893523,0.5412259611707914,1.120257901040065,0.4343497924444506,3.896734499327304,1.2253699327072212,2.4465412354862233,0.7304536287886585
0.416571337391782,0.522280685836046,1.1105651560993683,0.4213582380437501,4.117985043739015,1.373902012583614,2.447487887596179,0.7093327979780316
