mcg,gvh,alm,mit,erl,pox,vac,nuc
1.8034403408469896e-07,1.6204490818952212e-07,1.0846224244264895e-06,3.0853905323425156e-07,0.04637182641315172,8.163263472983736e+38,4.028046238888665e-06,6.70597062298632e-07
8.013787462868282e-07,9.304949970699751e-07,3.2443792828058636e-06,9.409714077342837e-07,2.1977506898119346e+40,4.542122090312202e-07,1.0552401321879566e-05,4.170148900884999e-06
7.770144702518051e-09,9.090720968832376e-09,1.8573599644495524e-08,7.205783429672025e-09,1.145821807624056e-05,2.6860007305211964e+52,6.281059105263503e-08,5.47191307964159e-09
9.549118843750614e-12,1.0878133361643424e-11,2.171472309283828e-11,9.688040511669913e-12,1.5098677909065448e+60,91926.04808469939,6.793550233024157e-11,4.8530836737494486e-12
3.6854323846271193e-10,4.5439918892773256e-10,8.552451389194225e-10,4.992698800601119e-10,2.028890790857839e+21,3.2550079038327306e+33,2.496441723964891e-09,8.482343834446523e-10
3.2626480355487666e-09,6.6253346096526275e-09,7.480550180468621e-08,1.4278313666963177e-08,9.136184673298007e+48,2.5648567565823466e-06,2.4587980185018623e-07,7.517278818118435e-06
1.3808394292809248e-20,1.4612772981988044e-20,3.267388071897767e-20,6.471939671460573e-21,5.741947621981414e+59,8.03481263823694e+58,9.045450881086071e-20,5.615957380106834e-21
1.6428420205014136e-16,1.1449597656514857e-16,6.247474638536806e-16,9.486550214735962e-17,3.91389439172691e+20,5.713732471113346e+71,1.4183390529940694e-15,2.828082627609275e-15
1.7322473224223296e-12,2.18503369906425e-12,4.262717128738635e-12,1.630882280783532e-12,6.0675788729192944e-05,6.145158538821336e+72,8.459005208151469e-12,1.2049111384116291e-11
5.894402540546594e-11,4.5029459409586755e-10,1.1716876602494063e-10,1.5202507524211067e-10,7.980239967748882e+69,1.960524941096037e-11,2.241523827977189e-10,6.031213604174385e-11
