mcg,gvh,alm,mit,erl,pox,vac,nuc
0.40552567777887766,0.5216750522507659,1.0973299942288823,0.46645091446940395,3.108328592721828,1.5269053040971872,2.493235283498646,0.7804338221374061
0.4174370741127922,0.51238653247632,1.075817295196361,0.40599472590494223,2.6319223174749697,1.9897371441450267,2.544505726187496,0.8033044182447288
0.4556978443472578,0.5485328735978817,1.0601433158857805,0.4266167756769446,3.636955096838786,1.3712395133917605,2.3705575808721138,0.7481972197597775
0.4365421531868202,0.5385309944591089,1.0646019132645161,0.4322441282591913,3.425272267386703,1.70015389369583,2.3146529780836147,0.6857685177033933
0.460094949891924,0.5533931815262382,1.1172284939268735,0.44397461974721475,3.498789309355343,1.2253166967164464,2.586514946335683,0.7140645086610072
0.4472733096237912,0.5115001465021102,1.1626664880096338,0.4517164092400914,3.1020830000202366,1.389443163308824,2.73714155136079,0.7054541213967855
0.44006837437458,0.552303539673878,1.126709390055647,0.45686739935032333,3.8047873724426053,1.2415810286565423,2.3663776068691567,0.7150072162086243
0.428815839367675,0.514765268220244,1.0400008783592494,0.4254486467045753,4.770721502840386,1.4223899119809835,2.288087358667884,0.6594225003575865
0.4158932941656529,0.5319765748458395,1.0560767879944164,0.4339071065751052,3.8875701528701496,1.5304830655447645,2.3767565592371116,0.6974961970897866
0.4388023458552955,0.5472989050396229,1.1047015094049977,0.4165053076020404,4.018059459242904,1.238789312694134,2.4825922321016485,0.7323552366956422
