mcg,gvh,alm,mit,erl,pox,vac,nuc
1.5942999834261396e-07,1.3148491590896466e-07,7.245406360104732e-07,2.1521741281266758e-07,1.4614809443478123e-07,5.056513097404275e+44,2.205255871638446e-06,1.8772001940713605e-06
1.517531412157194e-15,1.4409944306443315e-15,3.6023021326900604e-15,1.471983739947336e-15,7.805637476771762e+57,5.567204426529761e+30,6.78795811772229e-15,2.9236956417634075e-16
1.0666491441065643e-13,9.775458517792883e-14,2.76586622407104e-13,8.421660279212472e-14,8.185647038044718e+25,2.6125672411822732e+51,7.160401747378858e-13,2.6887752597108263e-14
3.983208356582237e-06,4.542034134852114e-06,1.4346631707911813e-05,4.627164379355626e-06,2.737221459586071e-06,9.823184386692345e+35,3.387887589903508e-05,9.140300623798025e-06
2.3257580734195066e-14,2.5235717190403554e-14,5.245899961570135e-14,1.980386539395572e-14,2.4357883568072694e+53,8.612800756051544e+27,1.072605751583383e-13,7.28829207787655e-15
7.107796070551059e-08,8.440305413644522e-08,1.634297451679846e-07,7.506122677890564e-08,5413655557091696.0,1.1900546586875476e+26,3.050275456855192e-07,6.914543735074435e-08
4.4556881328230254e-13,5.205857289022785e-13,1.8484662426703025e-12,5.340392693393287e-13,1.2916199569088199e+84,2.342750476252761e-13,6.016668945035995e-12,2.3987850950221205e-12
9.055421400623076e-13,1.033337392414427e-12,2.2643513620819815e-12,1.0775138619010786e-12,6.2619161663752885e+57,35844134257852.73,5.671292065020497e-12,3.440924535297414e-13
3.712945306257139e-16,4.64783671274762e-16,8.879025640743476e-16,3.6263750442620626e-16,6.35930821597802e+46,1.092274268461877e+44,1.986247797259723e-15,1.3044203117677347e-15
5.469373196807016e-12,5.186729868002054e-12,1.4047276437248116e-11,3.724791215992659e-12,5.4424562867677355e+60,3749193.202007014,2.9355354566778245e-11,1.1247464933592683e-12
