mcg,gvh,alm,mit,erl,pox,vac,nuc
4.3741578264304545e-11,5.312408383664457e-11,1.0935171902296469e-10,4.1907863182508686e-11,1.7722009959952324e-10,2.1394761384904148e+70,2.3947296426020965e-10,1.0342274301273923e-10
1.1674952038069788e-17,1.274179304409289e-17,1.2756928200327687e-16,3.853969928416313e-17,3.091772075150189e+49,2.051298082934793e+49,1.430987082025639e-16,1.5065652900555952e-17
4.411920102512686e-10,4.933923937903833e-10,1.5502872771114356e-09,4.123560834998279e-10,2.1474086519322942e+63,1.8855011888626588e-10,5.203875331709238e-09,3.4105696977972814e-09
3.601356585090027e-17,4.509627610236854e-17,9.059090276569457e-17,3.5005442235084856e-17,1.4955002818590562e+57,8.548470290912549e+39,2.0789432245829553e-16,7.305593498729783e-17
1.0716164672186871e-23,1.414794490451775e-23,2.6507953936946323e-22,1.1709963570654807e-22,9.726051810023007e+66,6.615892957418188e+66,2.2120717539198235e-22,1.4928330842144482e-23
7.764820282300702e-17,6.203146240463064e-17,5.338603827028626e-16,1.2694430432468555e-16,5.623893669241726e+46,4.107578873532273e+46,1.7244273254967658e-15,7.690379114542111e-16
4.027494812996348e-07,4.664094086464925e-07,1.7830426274987267e-06,5.21324917845981e-07,1.0685368575343716e+42,2.63481221925959e-07,5.697267272356108e-06,3.570439910421789e-06
3.323385808490331e-10,5.080376125904173e-10,9.842742135249562e-10,2.183970218992897e-10,3.25468556129866e+65,1.0362875848156651e-10,4.723536103067135e-09,1.72943395548816e-10
2.689344490275285e-16,3.213580976140984e-16,6.211955357287549e-16,2.776225247407958e-16,7.643852815901518e+81,24969312007.71129,1.3098987999116358e-15,2.683642455363883e-16
7.259062461144693e-09,8.905869249992331e-09,1.0710059653686203e-07,3.501397023429346e-08,7.072200484438075e+22,4.678768058911719e+22,1.2121553140937021e-07,1.0284082548498318e-08
