nuc,vac,pox,erl,mit,gvh,mcg
0.4982655737341353,0.49927175264440643,0.5012447727396656,0.26107751877734453,0.5040885398400177,0.5013421889002087,0.2774483879223659
0.4954665650781468,0.5007321991778585,0.49929481919697905,0.26275037663046585,0.5035142050968622,0.4996682826778768,0.2788377340142664
0.5023957886256207,0.5005549181553298,0.49989340584345665,0.2661946042129718,0.5062100879940058,0.49819956875214144,0.27832970686565883
0.5034306747550306,0.5007275064057227,0.49998328219347604,0.2605134154798923,0.5042948479941868,0.5010144538094637,0.2745875883941786
0.5010064829058579,0.5009041108450274,0.49949074136894284,0.26218968771684475,0.5051748582775506,0.4990637172581726,0.272556400411513
0.5001035338112221,0.49840093892766013,0.5017605819247416,0.26059791582341035,0.505670800880114,0.499350465899546,0.27646850028230974
0.4981250413925149,0.4970559050850834,0.5013112181970915,0.2612423918836825,0.5041303430782883,0.49886372800767514,0.277588694681834
0.5028871739691909,0.5002821864682818,0.4993530056358391,0.260633617230739,0.5043083036113092,0.5016818363930643,0.2746198734274086
0.49854086577300927,0.4987709254044175,0.4977231621279205,0.257477085215141,0.5054056198729651,0.4992799810300541,0.2778910495350368
0.5010246862114409,0.50230171462606,0.5003052748883929,0.25961444149010027,0.5043506138307965,0.5004199818372175,0.2739025189334373
