nuc,vac,pox,erl,mit,gvh,mcg
0.4986619290553462,0.49647583278089147,0.5003707031108938,0.25975274398606846,0.5042151160036995,0.5001983137525022,0.2758469581761325
0.5006100698540231,0.5007323996568931,0.5009080159500112,0.25655852586948297,0.5039315226434394,0.49978869980231466,0.2781948653141536
0.4985872456975352,0.4980115425580833,0.4997219854770858,0.26010978243260696,0.5047258746885032,0.4994460833279974,0.27646689661351637
0.5017257835735982,0.5000039992426986,0.49721861756344027,0.2575870617905329,0.5049859836136732,0.5016049891586389,0.2761615789519821
0.5038781706181956,0.5031281421696903,0.49969857965253633,0.2644767381291811,0.5036218892818177,0.500562411584151,0.2758267768051803
0.501758052675727,0.5020822803410545,0.49637232225346756,0.2601409430716943,0.5039587447054777,0.5003880608272399,0.2749261782764784
0.5003341856532566,0.4952760227006507,0.5026322558819147,0.25800172517042846,0.5029399115692386,0.4979096376065691,0.2737156751372675
0.5041915824790458,0.5019137005278116,0.5008246114116995,0.2682295685269474,0.5041755350883125,0.4996756402299458,0.2749344295715011
0.49527264903673995,0.4989002204175944,0.4981224517990217,0.25989127765880327,0.5068152473023307,0.4997923042204034,0.27936654723665616
0.4993596965597796,0.5014200417880557,0.5017125848867942,0.25595207177843865,0.5073631222298625,0.5002615643779672,0.2758305284430208
