nuc,vac,pox,erl,mit,gvh,mcg
0.49518590087607567,0.4947492553587279,0.5016463055337667,0.2555550779777839,0.5044702280151788,0.49818448211899374,0.27557531706343547
0.49941805183233645,0.4968222725332311,0.5030277704143636,0.2624780803058905,0.5056600814235446,0.4984333260598156,0.273932740593695
0.49925074547263854,0.5025962542626131,0.5013942479973407,0.2612865515954422,0.5032604244677829,0.4997714229297884,0.2773856331216661
0.49262994354216116,0.4951591998988321,0.499088785844255,0.26161124763528565,0.5044975849951889,0.4994521672390886,0.28005502370329777
0.5023946980504365,0.5030459921560453,0.49948654985286295,0.2623437629058221,0.5028197141029079,0.5004046888895609,0.2741588843471
0.506449187329783,0.5054311830252155,0.4984902660497214,0.2639935056679969,0.5054493079631589,0.49891006644274155,0.2729516659574558
0.5002103068208674,0.49738346768284786,0.49778945172581957,0.2604666069097584,0.5059587582617594,0.5028767234657685,0.2790716976869469
0.49868310930288384,0.4984309652068504,0.5001112517732673,0.2618390782469383,0.5038553923593172,0.5002997531714337,0.2775986728328667
0.50504412604522,0.5008858104693832,0.4987225227935728,0.2616664814935169,0.5051726351688817,0.49802316833035104,0.2760214609033964
0.503894717261372,0.5059242984035176,0.5012831769914557,0.2624532089568716,0.5059326878475937,0.5010641014775261,0.2749851117414043
