nuc,vac,pox,erl,mit,gvh,mcg
0.49879796454599873,0.5024695404127288,0.5031209579087956,0.2615327190461209,0.5047334776064086,0.4964867710517415,0.2743422897676677
0.5024022809169643,0.501707917038671,0.5009190798747466,0.2659899459813216,0.506062677579726,0.5007159043753402,0.2750831915180591
0.4963092567174763,0.4959895375845479,0.5057791794139269,0.26137254839833923,0.5053074310388831,0.49980707949540515,0.27370192052095743
0.5013356546790406,0.5015149188773583,0.4998314437273905,0.25986695014419037,0.5041143601492414,0.4999398787563941,0.27524827775777655
0.5061986738534271,0.5003195075335368,0.4995476571369098,0.26458599250944953,0.5028862014480773,0.49734366839031824,0.2756328103956098
0.4937945122676719,0.49823208817766784,0.49839677643266467,0.26086079525986094,0.5044933833928548,0.49922216918785833,0.2791656626496384
0.5028783512206921,0.5036728389051516,0.4964148312900136,0.25807916261872016,0.5046914766476646,0.5023975359414943,0.27602955564754317
0.49775910862529665,0.4966983831791078,0.49597542472006984,0.25731880110119687,0.5054593038795184,0.5024025256727999,0.2795936920787527
0.4992644025558388,0.4993020759602141,0.4998764392781407,0.2614219250078023,0.5044336150460108,0.49971519051656116,0.2767673802208958
0.5006858796177733,0.49924908575189236,0.5009080620740447,0.25996952621965363,0.5037136107135958,0.49970167493783774,0.2764993331341381
