nuc,vac,pox,erl,mit,gvh,mcg
0.500348984517857,0.49816690640680905,0.5000472840699139,0.2553242459291308,0.5047612014461224,0.5010702321474954,0.27491739016905065
0.4995130149946292,0.4987762931057679,0.5008043426533106,0.2622233926201798,0.5035099637822239,0.4974607447087759,0.27382050371005096
0.4976655751400293,0.49733919054875103,0.5019737668409213,0.2623119826484232,0.5039221289519678,0.4990418273226451,0.27951195855263256
0.5011208879539159,0.4968353873811948,0.49909461246959663,0.26084276648951954,0.5026585436705188,0.5009901607018468,0.27643793991648224
0.5063999006641622,0.5035394142338989,0.5017431458091813,0.2671604442577198,0.5099343814266376,0.5003748340061281,0.2762891733371616
0.4984375246473802,0.5007661598181653,0.5009701939826573,0.2598535936791442,0.5064009413239153,0.5019995042492892,0.273552651876584
0.49438295686697287,0.4982262999571069,0.4991273483556554,0.2633905185584641,0.5058724065932888,0.4989177503698557,0.2753492734351531
0.5003054606200316,0.49839056221663625,0.49971213676962056,0.2637782550464562,0.5029931000727802,0.5000720237749804,0.28148626881853395
0.5017204909185329,0.4990333257698934,0.49539349491948986,0.2572005356437201,0.5033913097556402,0.49916548386830545,0.2748090629606541
0.49934158454671707,0.5023926469491151,0.5011419905258666,0.26059143008146324,0.5069757866746647,0.501680533274119,0.2766006439613102
